signal,n_trades,mean_return,excess_return_vs_matched_random,p_value_vs_matched_random,ict.ob_swing_len,ict.mss_pivot_len,ict.displacement_perc_body,ict.sweep_penetration_atr,smc.swing_len,smc.internal_len,draw
smc_internal_ob_bullish_mitigated,2299,-0.006910371741986071,1.5580651198089657e-05,0.4951205429339785,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_swing_bos_bearish,208,-0.0076965129537496,-0.0005581100249152007,0.5475478310023373,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_swing_bos_bullish,567,0.001342432491840828,-0.005646536770750152,0.9886434356494199,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_swing_choch_bearish,426,-0.006839365994840839,0.000146186537503621,0.48072233655915697,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_swing_choch_bullish,426,0.004128731547877657,-0.0028607468138896865,0.8270428095507977,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_swing_ob_bearish_formed,634,-0.007120575091769895,-8.487605710697128e-05,0.5133197001294826,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_swing_ob_bearish_mitigated,627,0.007102524831398788,6.0831435347729994e-05,0.4905147224748693,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_swing_ob_bullish_formed,993,0.0025377632047025494,-0.004451424462973154,0.9898120758895955,8,5,0.5839324432060682,0.7606376317613259,21,7,13
smc_swing_ob_bullish_mitigated,934,-0.0077395040100920656,-0.0007874480044068027,0.6538204154658145,8,5,0.5839324432060682,0.7606376317613259,21,7,13
ict_bos_bearish,2558,-0.013049065898080853,-0.0060651414344628585,0.9999994780114311,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_bos_bullish,4884,0.0031430596350568493,-0.003792657163908985,0.9999963704018686,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_bpr_bearish,357,-0.001967538226919053,0.004753927004079419,0.06985596957620258,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_bpr_bullish,354,0.005900643317321925,-0.0012577578447873078,0.64296893925227,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_displacement_bearish,3154,-0.007910265683243519,-0.0009756076029333845,0.8124761765657531,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_displacement_bullish,3439,0.0048707525073439055,-0.0022445408788288558,0.9835718648719982,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_fvg_bearish_formed,1811,-0.008605256350777503,-0.0017049261803420979,0.8789853815064621,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_fvg_bullish_formed,2084,0.004597117775137594,-0.0024922906624315466,0.9657873289045912,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_liquidity_buyside_pool_formed,3608,0.009257161517212419,0.0025441165437047547,0.004439188871121,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_liquidity_buyside_swept,2774,0.006284540326023712,-0.00043909391054587285,0.6535760031138567,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_liquidity_sellside_pool_formed,3191,-0.008217001961922864,-0.0014066997141683598,0.9049726406299119,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_liquidity_sellside_swept,2059,-0.010554526279823171,-0.003722827266866709,0.9968896453181603,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_mss_bearish,2245,-0.009291502621321569,-0.0023110145564710196,0.9630079144188252,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_mss_bullish,2246,0.005470294675150915,-0.0015153038839450274,0.8791278374172605,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_ob_bearish_formed,1260,-0.006223416356093368,0.0008110634370355821,0.3238210323611408,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_ob_bearish_mitigated,1119,0.005174790308053733,-0.0018748899808374488,0.8420510359939395,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_ob_bullish_formed,1809,0.0038645334622800045,-0.0031591067373460077,0.9863367810572407,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_ob_bullish_mitigated,1161,-0.009355031671104186,-0.002511706686966985,0.9165123116632814,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_sweep_buyside_bearish,1860,-0.006861165811408381,1.2945620843032683e-05,0.49631948299882517,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_sweep_sellside_bullish,1377,0.008258828693952246,0.0013206874094638084,0.21376336504798854,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_internal_bos_bearish,404,-0.010471441447476982,-0.0032316944930396016,0.8351921870061876,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_internal_bos_bullish,924,0.002307410331128658,-0.004762530843559041,0.9914160787636938,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_internal_choch_bearish,747,-0.004432041334689271,0.0026053298509564017,0.12520456888423004,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_internal_choch_bullish,746,0.005529089943147215,-0.0015183479686693242,0.7484364674473039,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_internal_ob_bearish_formed,1151,-0.006551865527188173,0.0005565393774773506,0.38305796288710536,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_internal_ob_bearish_mitigated,1140,0.006620048196981073,-0.0004879174045899987,0.602412559873081,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_internal_ob_bullish_formed,1670,0.0037465558344614985,-0.003313332984476571,0.9866981199818352,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_internal_ob_bullish_mitigated,1561,-0.006686560643232226,0.0003355250566488789,0.4143033440601883,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_swing_bos_bearish,41,0.0004880009352437151,0.008204989239566328,0.24430466932234712,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_swing_bos_bullish,212,0.007457626303674253,0.00043976390620720923,0.4559356033866655,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_swing_choch_bearish,108,-0.012740210214077721,-0.005963229840483442,0.8427338127552295,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_swing_choch_bullish,104,0.006499495810156596,-0.0004242984674980377,0.5275757819658777,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_swing_ob_bearish_formed,149,-0.009100232649499341,-0.002064592375503307,0.6490924166610039,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_swing_ob_bearish_mitigated,146,0.026500708354206176,0.019450232873302192,0.0001821891805923849,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_swing_ob_bullish_formed,316,0.0071422922172000875,0.0001553889477725716,0.4814568977417898,11,5,0.11680042064613286,0.7523644722111963,73,12,14
smc_swing_ob_bullish_mitigated,291,-0.007707903842528746,-0.0007996406676072402,0.5908864519832393,11,5,0.11680042064613286,0.7523644722111963,73,12,14
ict_bos_bearish,2321,-0.013517635934696456,-0.00651251040056273,0.9999996611165942,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_bos_bullish,4640,0.0038692473224344716,-0.0030937481676695747,0.9998121202148799,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_bpr_bearish,2006,-0.0068711783920075735,7.642449275151609e-05,0.47779319757940647,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_bpr_bullish,2076,0.004425908952856135,-0.0026287386897297415,0.9732774301060211,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_displacement_bearish,14273,-0.008584530184070212,-0.0016635103355003957,0.999707082312469,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_displacement_bullish,15785,0.004898594760852428,-0.0020735347818309265,0.9999976025139923,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_fvg_bearish_formed,6504,-0.008548171579856588,-0.0016356955674395835,0.9858877518948747,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_fvg_bullish_formed,8075,0.00435466100587968,-0.0026283580708493246,0.9999673037877276,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_liquidity_buyside_pool_formed,2517,0.008681808628664167,0.002015560299619837,0.04136387210967158,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_liquidity_buyside_swept,1995,0.006343416580604409,-0.00034510462660069813,0.603959621132641,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_liquidity_sellside_pool_formed,2130,-0.009206725541365047,-0.0024071456680121997,0.9653831717364042,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_liquidity_sellside_swept,1419,-0.01144310750501964,-0.004668707378539247,0.9977435853929565,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_mss_bearish,1854,-0.008318552950696488,-0.0013549166117670392,0.8291958547879271,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_mss_bullish,1860,0.0041113843995801164,-0.0028601733842110342,0.9777626517322332,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_ob_bearish_formed,1533,-0.008618752992537471,-0.0016535456281683613,0.8500575637923797,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_ob_bearish_mitigated,1364,0.005199887166721083,-0.0017840001570877994,0.8557873307625998,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_ob_bullish_formed,2157,0.003602364534381715,-0.0033950963096777546,0.9951359655804758,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_ob_bullish_mitigated,1421,-0.010128105299129718,-0.003254865897278753,0.9758204744394969,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_sweep_buyside_bearish,3886,-0.006259818554953926,0.0005402886565498144,0.2850403535905227,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_sweep_sellside_bullish,2922,0.009123089898474039,0.002232277438182541,0.0234581164300356,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_internal_bos_bearish,765,-0.014404037860264616,-0.007384051474386603,0.9992911090707015,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_internal_bos_bullish,1498,0.002162028447630759,-0.004815752276554451,0.9989146494278538,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_internal_choch_bearish,1213,-0.006848198732566744,0.00010133554679906884,0.4770981710639778,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_internal_choch_bullish,1218,0.0058732999525040975,-0.0010696224246043136,0.7283244567720943,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_internal_ob_bearish_formed,1978,-0.009770451984684476,-0.0027936700503733486,0.9771465618622545,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_internal_ob_bearish_mitigated,1958,0.008673115005314674,0.001694236546348581,0.1140202496076006,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_internal_ob_bullish_formed,2716,0.00382636154517705,-0.003135786827484027,0.9964382429383272,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_internal_ob_bullish_mitigated,2539,-0.0062650521361206045,0.0006576531043721431,0.2929737277689348,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_swing_bos_bearish,98,0.007688438712840879,0.01492035944994308,0.016199209278621084,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_swing_bos_bullish,357,0.008568995296364679,0.001478202634196942,0.319463731457024,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_swing_choch_bearish,213,0.0024185410845161044,0.009192486145937763,0.013809069407861958,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_swing_choch_bullish,215,0.0050502831600828125,-0.0017602730874598654,0.6629632086575726,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_swing_ob_bearish_formed,311,0.004079151912734201,0.010997410852666128,0.0011358284052569079,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_swing_ob_bearish_mitigated,307,0.005731981838469124,-0.0011891631168963858,0.628476871947449,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_swing_ob_bullish_formed,572,0.007246402447937054,0.0002609434031546065,0.45868904514190717,9,7,0.4603679848483446,0.26410123567665783,39,7,15
smc_swing_ob_bullish_mitigated,538,-0.010323189566650006,-0.0034216471984988943,0.906301824137427,9,7,0.4603679848483446,0.26410123567665783,39,7,15
ict_bos_bearish,2048,-0.014321402531613098,-0.007302617694360167,0.9999998924409116,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_bos_bullish,4348,0.0034306738750258044,-0.003506400150135459,0.9999549907161729,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_bpr_bearish,532,-0.0030317409533735383,0.003718618093371264,0.07858247986993469,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_bpr_bullish,537,0.00394451760349047,-0.003223090164946819,0.879477120297221,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_displacement_bearish,4387,-0.007719403866163159,-0.000785515368326317,0.8031941454921017,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_displacement_bullish,4837,0.0038275545419069325,-0.003223561082853567,0.999891169027191,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_fvg_bearish_formed,2450,-0.008343114443397593,-0.0014303942077161296,0.8743270626537406,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_fvg_bullish_formed,2870,0.0038288414047002377,-0.003215874147735591,0.9974358690563633,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_liquidity_buyside_pool_formed,1633,0.00804936999791733,0.0014638013753412059,0.15703139214808903,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_liquidity_buyside_swept,1325,0.006706632773258647,8.817566920513598e-05,0.4782644637891893,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_liquidity_sellside_pool_formed,1367,-0.00751828482506984,-0.000819052074751042,0.688798605203903,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_liquidity_sellside_swept,937,-0.00993937471478147,-0.003278887687266651,0.9465567456957119,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_mss_bearish,1514,-0.008494407524207895,-0.0015281474349134226,0.8338061452284771,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_mss_bullish,1522,0.004686225827499098,-0.0022864213642899596,0.926912190569281,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_ob_bearish_formed,795,-0.00780598368514659,-0.0007658290911220873,0.6324180956597225,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_ob_bearish_mitigated,717,0.0062331429241223,-0.0008477119109217132,0.6394496018059859,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_ob_bullish_formed,1210,0.0037676410201971126,-0.0032184418197752467,0.9677411987879745,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_ob_bullish_mitigated,720,-0.009393481411143536,-0.00268339916801641,0.8786524571512526,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_sweep_buyside_bearish,3210,-0.006300286853712754,0.0005325920306929023,0.307066505502956,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_sweep_sellside_bullish,2440,0.009129791326781793,0.0022464590233359097,0.033733938354518954,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,17,10,0.1499153379774881,0.38361799794097096,56,3,16
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_internal_bos_bearish,1494,-0.01233639468653653,-0.005415712925533295,0.9995820705369475,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_internal_bos_bullish,2897,0.0028804828336856493,-0.004085404018574235,0.999882072841327,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_internal_choch_bearish,2282,-0.007225570390487322,-0.00025507756774199083,0.5788372037989886,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_internal_choch_bullish,2284,0.005838968235637716,-0.0011366273179023723,0.8122953019341771,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_internal_ob_bearish_formed,3776,-0.009247702672875434,-0.0022969179344104777,0.9893260722471499,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_internal_ob_bearish_mitigated,3711,0.007527925590346046,0.0005716510866606425,0.28506020037464197,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_internal_ob_bullish_formed,5181,0.004184706083648692,-0.0027854607673998416,0.9996001434962093,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_internal_ob_bullish_mitigated,4751,-0.006043827770836786,0.0008910886279564507,0.15280109160093247,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_swing_bos_bearish,60,0.010346476188799417,0.017383327426684202,0.029763162805405356,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_swing_bos_bullish,251,0.011989269343136679,0.004913896056761656,0.09360146166437772,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_swing_choch_bearish,152,-0.001906581419260196,0.00486190431148474,0.16293549582873035,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_swing_choch_bullish,149,0.003305178609194413,-0.00348294288724368,0.7564852495880177,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_swing_ob_bearish_formed,212,0.0015612650735868645,0.008405703306352513,0.02813740796962465,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_swing_ob_bearish_mitigated,208,0.007623796748302407,0.0007765184967413515,0.4307061286170356,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_swing_ob_bullish_formed,400,0.008754445544743184,0.001786073550119666,0.2751056387282681,17,10,0.1499153379774881,0.38361799794097096,56,3,16
smc_swing_ob_bullish_mitigated,372,-0.011212433950953869,-0.00429841353456001,0.916367473072942,17,10,0.1499153379774881,0.38361799794097096,56,3,16
