n_trades,win_rate,avg_return,median_return,std_return,skewness,kurtosis,profit_factor,sharpe,sortino,expectancy,max_drawdown,avg_drawdown,calmar,cagr_annualized,reward_risk_ratio,ticker,signal_frequency,baseline_avg_return,excess_return_vs_baseline,p_value_vs_baseline,effect_size_vs_baseline,eligible,p_adjusted_vs_baseline,significant_vs_baseline
4612,0.5015177797051171,-0.0008581987775235455,0.0002027713090739791,0.03636874245802004,-0.17848173841226736,2.77375802180691,0.9396988634923495,-0.11845676756129181,-0.17512409108622606,-0.0008581987775235431,-0.9998699671574922,-0.8901803034879561,-0.037740560684193424,-0.03773565317180982,0.932386031869841,XEL,4612,0.0039525970625731615,-0.004810795840096707,0.9975547741494757,-0.13266734959718487,True,0.9999999999852733,False
4703,0.4816074845843079,-0.0020255394427989137,-0.0016666953100288318,0.06430911977967926,0.03946495588360069,3.4155784670731606,0.9169548110386142,-0.1581133024147022,-0.23042302336250592,-0.0020255394427989085,-0.9999999982121237,-0.9434378253312729,-0.09881087692350973,-0.0988108767468481,0.9768706220910269,AES,4703,0.0027891085736064364,-0.0048146480164053505,0.962564124146753,-0.07956028599994809,True,0.9999999999852733,False
5174,0.4961345187475841,-0.00243065174498675,-0.000632341685057991,0.06325485881872023,0.18344965026762453,5.287755557498528,0.8986653174159416,-0.19289861915118467,-0.28043783457583926,-0.0024306517449867414,-0.9999999999795544,-0.9425854280262983,-0.10637204456073995,-0.10637204455856511,0.9123185886972901,SWK,5174,0.0024456421773201282,-0.004876293922306879,0.9450837934258318,-0.07599824355553615,True,0.9999999999852733,False
4700,0.4857446808510638,-0.0023212202775527786,-0.001186568491659712,0.04856218660087036,-0.07804096202514582,5.592660740597701,0.874329730962161,-0.2399486952641381,-0.33230231533671367,-0.0023212202775527817,-0.9999999863143822,-0.9319051139059629,-0.08497135730305623,-0.08497135614017072,0.9210525637161617,UDR,4700,0.0025999880307677197,-0.004921208308320498,0.9935349661162877,-0.1094104901057854,True,0.9999999999852733,False
4683,0.522314755498612,0.0028255397892240765,0.0039730705676918054,0.06666898170573198,0.18066525870402209,1.8191807213359805,1.119759168894608,0.21275406954254278,0.3322758211884032,0.0028255397892240804,-0.9969119003904534,-0.8321531851259095,0.015458268863743307,0.015410532189700914,1.0204183104930833,BAC,4683,0.0077601582378312006,-0.004934618448607124,0.945518341241824,-0.07487501176832151,True,0.9999999999852733,False
4669,0.4923966588134504,-0.0006433471814759957,-0.0007541302886392431,0.05052175141620958,-0.14850943370540642,2.1112803109870217,0.9664706398128989,-0.06392449052171591,-0.09406584069715965,-0.0006433471814759964,-0.9999920519147433,-0.917442193612312,-0.047627383540913885,-0.047627004994408945,0.9950569832262427,AVY,4669,0.004306057705452895,-0.004949404886928891,0.9844573425046151,-0.10006734507491337,True,0.9999999999852733,False
4582,0.5117852466171977,-0.000109310348302653,0.0007810071193458112,0.037577975148080506,-0.2548428864940393,1.7811782564136065,0.9922368638424321,-0.014602532236123152,-0.02068179976768284,-0.00010931034830265716,-0.9959022920043522,-0.8352344350929854,-0.020593879857999167,-0.020509492151843636,0.9423076741053716,WMT,4582,0.004925086574116765,-0.005034396922419418,0.9979450032738927,-0.13503503512248052,True,0.9999999999852733,False
4742,0.5018979333614508,-0.0004971355760180516,0.0003946420213740698,0.07428041131709709,-0.11653344823511315,1.3363635184400326,0.982107440571267,-0.033597024317491425,-0.0489079757231529,-0.0004971355760180589,-0.9999999983286625,-0.947423193811017,-0.08000766933064295,-0.08000766919692313,0.9734417866838735,ZBRA,4742,0.004542336627810369,-0.005039472203828421,0.9206027992227972,-0.06703447726148307,True,0.9999999999852733,False
4706,0.4908627284317892,0.00028059924684778714,-0.0010740129813958665,0.0651967348381543,1.3010426052741528,9.912625179935477,1.0129065512079125,0.021605331054927783,0.035350947139839356,0.00028059924684778817,-0.9999479313039639,-0.9227121937765719,-0.043672780250942615,-0.043670506266222674,1.0484240536528653,AIG,4706,0.005339214194899266,-0.005058614948051479,0.9673805788874608,-0.08240241947311805,True,0.9999999999852733,False
4840,0.5194214876033058,0.003778953880300336,0.0038142667719027745,0.09301401655392698,1.1031201913756161,10.30624224857624,1.1236868070055734,0.20394988438737469,0.33311740801935963,0.0037789538803003307,-0.9999539099579852,-0.9293383003130133,-0.011313962009482346,-0.011313440548497974,1.0369743008165992,HAL,4840,0.008850364497819403,-0.005071410617519067,0.9049718185419738,-0.058139383272160616,True,0.9999999999852733,False
3170,0.5018927444794953,0.003355681956857964,0.0005367059229297588,0.07945330152385688,0.8576965374524712,4.467526082366043,1.1227674442434903,0.21201623352718918,0.37433235933258546,0.0033556819568579706,-0.994869114137303,-0.7784812700881313,0.007566258581130395,0.007527436971942963,1.1093591592399539,HPE,3170,0.008433935462336135,-0.005078253505478171,0.9109891560912984,-0.06453088251109533,True,0.9999999999852733,False
4791,0.4957211438113129,-0.0009920712662392763,-0.000369077951667407,0.0380221489176143,0.12754736938461067,3.879135087826965,0.932132758103283,-0.13098045148378112,-0.19768519505416318,-0.0009920712662392726,-0.9999769405052267,-0.9109970508199215,-0.04236977173368123,-0.042368794708151386,0.9450844974790338,MRSH,4791,0.004127552572089398,-0.005119623838328674,0.9981151908385546,-0.1357517066450848,True,0.9999999999852733,False
4665,0.5221864951768489,0.004861540065617489,0.004713154676157405,0.09143480229367233,0.14660344706365988,2.6888291088733416,1.1550033168300717,0.26690862592333625,0.41350292627091734,0.004861540065617488,-0.9999678570999291,-0.9136860938814734,0.016388396168002684,0.016387869397422334,1.0525892296234642,STX,4665,0.009982325773281802,-0.005120785707664313,0.8817443472927426,-0.055896310622864195,True,0.9999999999852733,False
928,0.4730603448275862,-0.0038254961512168045,-0.002578270606625299,0.06178690058267702,0.25998568252965265,1.2144451245295391,0.8511366082393855,-0.3108075997856809,-0.5137884541551381,-0.0038254961512168006,-0.9982237972103242,-0.853432449944735,-0.13510607745389638,-0.13486610166222063,0.9422605731306183,GEHC,928,0.0013312704765389898,-0.0051567666277557945,0.9321699714882845,-0.08328128692476497,True,0.9999999999852733,False
4722,0.4858110969927997,-0.0009121249834640949,-0.0008045345270011328,0.03667477094021614,0.22502239668075413,10.167472809245126,0.9331097347992017,-0.124849616229881,-0.18373465768202146,-0.0009121249834640952,-0.9998315906820375,-0.9330770654697912,-0.03924809583531318,-0.039241486090262234,0.9868021868451888,MCD,4722,0.004245627011257078,-0.005157751994721173,0.9996368199347131,-0.15027025753429718,True,0.9999999999852733,False
4625,0.5243243243243243,-0.00035647853826805857,0.002594500839568914,0.04298690428779774,-0.2490112238803323,7.871680184700729,0.9782849647819976,-0.041629144721292796,-0.05929582088789376,-0.0003564785382680624,-0.9997625102028103,-0.8859004908501392,-0.03218466326899168,-0.0321770197398393,0.8871128402291186,O,4625,0.004811107710723531,-0.0051675862489915896,0.9908407508382484,-0.11512622481198556,True,0.9999999999852733,False
4697,0.490738769427294,-0.0003753510215086821,-0.0011712376319064077,0.0754284720216978,0.10027329601595472,1.6495256836479841,0.9868466992489341,-0.0249805825729607,-0.038341284460548436,-0.0003753510215086832,-0.9999999942066522,-0.9228553566594333,-0.07851466711860873,-0.07851466666374596,1.021953610024818,BKR,4697,0.004794267113304873,-0.005169618134813555,0.92482663997501,-0.06809571788910271,True,0.9999999999852733,False
4717,0.5219419122323511,0.00102651028959727,0.0023191787114582585,0.05158254190617814,-0.2599423878294538,0.8574853850234136,1.0526545250872568,0.09989893026529062,0.14812520703087448,0.0010265102895972746,-0.9978449832306403,-0.8721602780780053,-0.008057962883228513,-0.008040597838088278,0.9641494533191568,MTD,4717,0.006204494639552262,-0.005177984349954992,0.9851533572007026,-0.10158334573491107,True,0.9999999999852733,False
4407,0.5019287497163604,0.0015081871355033837,0.0003060629172908502,0.11264280857772553,1.282907647849551,13.811925469780899,1.0388577653231006,0.06721280682226174,0.10912651818496062,0.0015081871355033943,-0.9999999999994406,-0.9343017483808157,-0.11386766684631841,-0.11386766684625471,1.0257076670278713,BLDR,4407,0.006715197369594693,-0.0052070102340913095,0.8767420047402378,-0.05048684668483411,True,0.9999999999852733,False
4717,0.5047699809200763,0.0004172335722233152,0.0009721544410936644,0.06709692942889173,-0.029648605720463128,3.572848702342214,1.016914340181356,0.031215972585799327,0.04614665553928331,0.0004172335722233099,-0.9999857189746454,-0.9389784038845173,-0.04605133946121437,-0.04605068180086791,0.995132470652062,TRMB,4717,0.005685259779010282,-0.005268026206786967,0.9702095357500242,-0.08374606050055497,True,0.9999999999852733,False
4687,0.5397909110305099,0.0036973872349800574,0.004531193154827751,0.07407785602009433,0.014833319770180209,1.4881502775938014,1.144050470651572,0.2505571517582289,0.3775152239394788,0.0036973872349800596,-0.9997333435505578,-0.8683887097686721,0.023852220821241953,0.023845860472726448,0.9731211908467126,CMG,4687,0.008999268441044558,-0.0053018812060645,0.949282148501876,-0.0745129051882624,True,0.9999999999852733,False
4764,0.514063811922754,-0.0007040370212986887,0.001432579431839831,0.05871754379287595,-0.04144262357620159,2.5034250299022798,0.9680284536639011,-0.06019049110758606,-0.08726897942576273,-0.0007040370212986861,-0.9999997407897939,-0.9267052213615009,-0.059869186392027506,-0.059869170873323364,0.9091324799620143,TT,4764,0.004628143971447512,-0.005332180992746201,0.972234143352505,-0.09055364271724758,True,0.9999999999852733,False
4913,0.5031548951760635,0.0001873523477707658,0.0005217626140148202,0.08749196932653473,1.0997134659525631,17.24559412098908,1.0069178644891346,0.010749573118334469,0.01552916791353939,0.00018735234777076532,-0.9999999990200902,-0.9287871940659818,-0.08955551092389445,-0.08955551083613812,0.9914393536272466,OXY,4913,0.005546449050113237,-0.0053590967023424705,0.9433365267462042,-0.06757635309156755,True,0.9999999999852733,False
4806,0.4606741573033708,-0.002482251698016634,-0.00298165253804783,0.037213429542555014,-0.11663870911172938,3.1935634493427845,0.8337955444770097,-0.3348469835308162,-0.4876005788859882,-0.0024822516980166354,-0.9999999601140668,-0.9256239315877397,-0.07715422862887929,-0.07715422555151087,0.9735146713970506,GIS,4806,0.0029222735371884656,-0.0054045252352051,0.999171343505599,-0.14713866750845075,True,0.9999999999852733,False
4629,0.4951393389500972,-0.00016452256794315624,-0.0005202971333608808,0.042937065379478924,-0.23938602969571504,6.5712718295855055,0.9895315335077296,-0.019235053189251637,-0.02829251549599432,-0.00016452256794315806,-0.999643854028433,-0.9159573406084921,-0.027405644595194515,-0.02739588418527374,1.008527775861281,MKC,4629,0.005248044743693898,-0.005412567311637054,0.9976494813061216,-0.13017067337679925,True,0.9999999999852733,False
4737,0.48680599535571034,-0.0014498213412815178,-0.0007267450884175242,0.033744075595114616,-0.03735126191994759,6.526414890661494,0.8891228006035822,-0.21568364943597032,-0.31030257174251563,-0.0014498213412815174,-0.999957479206613,-0.9065610509870791,-0.049760515245414534,-0.04975839938882696,0.9307642847602112,KO,4737,0.0039685862021969385,-0.005418407543478457,0.9997227655355583,-0.16202345303473528,True,0.9999999999852733,False
4934,0.4671665991082286,-0.002330401453652603,-0.0029520499399447453,0.04491973181582148,0.7215806838702233,9.413032288620688,0.8575550804517919,-0.2604317073898424,-0.3927929441610113,-0.002330401453652606,-0.9999999507254734,-0.9180526973417024,-0.08065056212103515,-0.08065055814701688,0.9777244040899389,L,4934,0.003128703840683533,-0.005459105294336136,0.9992152196591314,-0.13455858236170676,True,0.9999999999852733,False
4390,0.4958997722095672,-0.0014718759694685214,-0.0006357928215530717,0.06311300020822785,-0.16215381341281476,0.4921350219346827,0.9412710413159077,-0.1170718980502397,-0.17319659495386389,-0.0014718759694685203,-0.9999999909505105,-0.931100178301416,-0.08437717306526962,-0.08437717230169928,0.9559716455440844,TTWO,4390,0.003996067300409894,-0.005467943269878415,0.9753747647793116,-0.09013356274183432,True,0.9999999999852733,False
4983,0.49167168372466385,-0.00039609780153833596,-0.0008116387794419033,0.04940193924617956,0.2822584224176218,4.810677224524849,0.9777843833471317,-0.04024933460531489,-0.06031337133102951,-0.00039609780153833027,-0.9999443733350407,-0.9169331403391151,-0.03994566515982546,-0.039943443115693034,1.0109093236809326,XOM,4983,0.00507333577721605,-0.0054694335787543865,0.9956323085060107,-0.11733310429737515,True,0.9999999999852733,False
4564,0.5181858019281332,-0.0014123095197834566,0.0016098681055165542,0.05332306290786804,-0.6858760507127636,3.0285954040036476,0.932248245862303,-0.13295818235399987,-0.1791945866239716,-0.0014123095197834529,-0.999999389457858,-0.9186546464764053,-0.07018890582510888,-0.07018886297182397,0.8668134852647799,EQIX,4564,0.004074421730367704,-0.00548673125015116,0.9890779764102338,-0.10583626085334112,True,0.9999999999852733,False
4722,0.4957645065650148,-4.844683836288824e-05,-0.00019910691965652205,0.03579482323404168,-0.004265019650975026,2.5514484450911334,0.9963627260642299,-0.006794312038670081,-0.010098068619534948,-4.844683836289013e-05,-0.9995776548376675,-0.9005855430004169,-0.01727885016076283,-0.017271552521986762,1.010833607177508,BRK-B,4722,0.005453806107048107,-0.005502252945410995,0.9996642942129705,-0.15756898816281026,True,0.9999999999852733,False
4795,0.5099061522419187,-0.0008365383527520196,0.0006564374014454977,0.03643477843907004,-0.2733035255499351,3.3461835137421563,0.9403321090362126,-0.11525771206443063,-0.16477949869724118,-0.0008365383527520181,-0.9998143806582872,-0.8562642373324238,-0.03732013789337635,-0.03731321055394795,0.9003343424350813,ED,4795,0.004671706027839734,-0.005508244380591754,0.999865867517913,-0.16176755954485308,True,0.9999999999852733,False
4838,0.4886316659776767,-0.001487521204083159,-0.0010897301230363698,0.04290590610723108,-0.13250456429280902,4.223558131950177,0.9096710729724535,-0.17403891114213774,-0.245616746811431,-0.0014875212040831622,-0.9999986333282163,-0.9214501412878257,-0.059194594833144085,-0.05919451393356158,0.9500752449953417,ECL,4838,0.004024491521747995,-0.005512012725831154,0.9987245305710984,-0.13557084845473616,True,0.9999999999852733,False
4691,0.5086335536133021,-0.00018039346245836042,0.0006457569283113695,0.04196066069870363,-0.02456160899594442,1.71650643950991,0.9886623797781258,-0.021581356905323725,-0.032577686708218485,-0.00018039346245836418,-0.9992093585779338,-0.8887599035648583,-0.02650738138344186,-0.026486423549729608,0.9513700016641143,MRK,4691,0.005331836205349409,-0.00551222966780777,0.9978346445261388,-0.13318896473083347,True,0.9999999999852733,False
4861,0.4805595556469862,-0.0007173104526246467,-0.0014285600531440679,0.05349672741965117,0.40441600499168484,4.450976173008241,0.9628675817894169,-0.06731009666647231,-0.10128991299193678,-0.0007173104526246449,-0.9999981149571339,-0.9269568118196839,-0.05259912695203838,-0.052599027800429354,1.0333514672714332,USB,4861,0.004947577443337035,-0.005664887895961682,0.9921004874325456,-0.10997130675803504,True,0.9999999999852733,False
3247,0.49091469048352326,-0.0012263911327900175,-0.001167913781989327,0.07686806920129649,0.0016778840777084939,1.7864933329769421,0.9579382268391348,-0.08009092319055763,-0.12060453245628387,-0.0012263911327900154,-0.9999999604092208,-0.9588008798127223,-0.10116773309180095,-0.10116772908649156,0.9927941974518512,PYPL,3247,0.004442702148622406,-0.005669093281412423,0.9412695930979909,-0.07474650781719279,True,0.9999999999852733,False
4649,0.505700150570015,0.0015624807642763952,0.0006777928387069476,0.05920991888355737,0.19734947075832432,3.451887794379969,1.0735086446300317,0.13247089903325301,0.20847717941886726,0.0015624807642763971,-0.9985285012963534,-0.8909574569074983,-0.0048466428628349415,-0.004839511034145242,1.0493078967927747,MLM,4649,0.007232525868481266,-0.005670045104204871,0.9881462749043289,-0.10147023399239785,True,0.9999999999852733,False
4852,0.49072547403132727,-0.0008304557904994445,-0.0010563574011425159,0.070185429573015,0.5140076920664606,5.515881723996555,0.9672617364701531,-0.05939772695913938,-0.09099685042542476,-0.0008304557904994445,-0.9999999801982691,-0.9289586594332958,-0.07952461160289784,-0.07952461002817288,1.0017922898510698,COP,4852,0.004846387506556913,-0.005676843297056358,0.9536086657188816,-0.07999509652376555,True,0.9999999999852733,False
4570,0.49146608315098467,-0.0018774879798754828,-0.0008691142713929123,0.056026962341554014,-0.2998704428964434,2.7632648426518145,0.913928738738096,-0.16822105758480352,-0.2392126260396886,-0.0018774879798754765,-0.9999999785270436,-0.9238492989279673,-0.08413983125671406,-0.08413982944998313,0.9432265433637161,ELV,4570,0.003814948953502622,-0.005692436933378105,0.9851647728324123,-0.10234016557168077,True,0.9999999999852733,False
4619,0.5167785234899329,0.001370516448664642,0.0016254040168202089,0.04024850923852144,0.029408308319660514,1.0477822871183395,1.093070108211356,0.17093646696474807,0.266526718654036,0.0013705164486646458,-0.9844033390890646,-0.7672568285780317,0.014437243025379765,0.01421207024142415,1.0193439718803847,COST,4619,0.007063406203727329,-0.005692889755062687,0.99917159652209,-0.1453532787469415,True,0.9999999999852733,False
4651,0.4859170070952483,-0.002179792540606115,-0.0006476460175333099,0.04084984640725052,-0.28725040475757213,1.545080420978092,0.8674996650204526,-0.26787057165609196,-0.3800481280802998,-0.0021797925406061153,-0.9999999136022863,-0.8985573378998395,-0.07351162049611033,-0.0735116141448744,0.9154808411830883,SJM,4651,0.0035432232144076326,-0.005723015755013747,0.9985226531182414,-0.14058019658023668,True,0.9999999999852733,False
4870,0.48028747433264884,-0.0036995764658998486,-0.0023448812646014727,0.0632873373363147,-0.040171137566919535,3.0287862343371614,0.8514237154426543,-0.2934509057642258,-0.4189732663560727,-0.003699576465899853,-0.9999999999997489,-0.9432559071466534,-0.13494315523136693,-0.13494315523133305,0.9125777061200232,HST,4870,0.0020280549737817224,-0.005727631439681571,0.978794810368968,-0.09329136430248217,True,0.9999999999852733,False
4514,0.5002215330084182,-0.000488525743534221,0.00014933706934250335,0.049091153598460106,-0.5549354717566922,5.924303173543128,0.9735686007414187,-0.049955635374688945,-0.06869574559454432,-0.0004885257435342204,-0.9999322217172265,-0.9105596594671869,-0.042721164701809734,-0.04271826913462816,0.9688257953347953,NDAQ,4514,0.005251390537730428,-0.005739916281264649,0.9967413593844826,-0.12307255725037745,True,0.9999999999852733,False
5005,0.5114885114885115,0.000818673087073523,0.0014844308511019477,0.06427581021452686,0.27981938820913793,6.121106714056602,1.037198653257077,0.06393861495958517,0.09189314459772004,0.0008186730870735244,-0.9999849290880541,-0.9101454429414214,-0.03121688963031393,-0.03121641916331909,0.9893902778335085,PH,5005,0.00657345005979479,-0.005754776972721268,0.9796129397745913,-0.09312691634617784,True,0.9999999999852733,False
1683,0.477124183006536,-0.0020103524713403586,-0.0028985416475406645,0.04245847497319133,0.022584109379720076,0.8370967546992585,0.8847765904063681,-0.237688454859929,-0.37197913824458345,-0.0020103524713403643,-0.9966369424433249,-0.8872188319440362,-0.0711671562130052,-0.07092781697051598,0.9685163424249035,OTIS,1683,0.0037574403626336227,-0.005767792833973981,0.9951580580423804,-0.13364579960759151,True,0.9999999999852733,False
4481,0.48136576656996205,-0.0006522324788481599,-0.0011124102115949164,0.059544574527795,0.4815989786201115,7.847715527392957,0.9679498076524418,-0.054987059431057965,-0.08069152665429781,-0.0006522324788481582,-0.999995221996155,-0.945921391755681,-0.05934487600179494,-0.059344592451749216,1.0280820627407252,KMI,4481,0.0051210330818512,-0.00577326556069936,0.9839152114580204,-0.09926628590193659,True,0.9999999999852733,False
4667,0.5174630383544032,0.0011440012919498091,0.0030123543392996943,0.05737328169685039,0.051034168983501646,1.2366550110567731,1.0535232762869888,0.10009608545682559,0.15532826121032953,0.0011440012919498137,-0.999486614594329,-0.888290817326755,-0.012688727954847755,-0.012682213747099207,0.9824159081566456,GS,4667,0.006928894611888941,-0.005784893319939132,0.9882450307891955,-0.10402953779531735,True,0.9999999999852733,False
4880,0.492827868852459,-0.0006692782321968617,-8.870287372275687e-05,0.08909034291778495,0.13606551908030484,1.0199821001415463,0.9806088516301923,-0.03771171993525162,-0.06079043700624812,-0.0006692782321968613,-0.9999999999965011,-0.9347567815620685,-0.1111154257925633,-0.11111542579217452,0.9948796665187815,ON,4880,0.005122777890146931,-0.005792056122343793,0.9100220617746121,-0.06396783191393678,True,0.9999999999852733,False
4607,0.5103103972216193,-6.460106425263881e-05,0.0010543143932226773,0.05388745946815808,0.1823095405398284,3.5759542675446685,0.9966887468078689,-0.006018000699811772,-0.008931981133855838,-6.460106425264234e-05,-0.9999778797678439,-0.8963351103525524,-0.0375997585496008,-0.03759892683421267,0.953446614874903,FDS,4607,0.00573065060082798,-0.005795251665080619,0.9955168884784124,-0.11552610802798816,True,0.9999999999852733,False
4846,0.487205943045811,-0.002790960816070797,-0.001873570883997866,0.05152291994896576,-0.12231070108012836,2.8702433900112645,0.8619688795944119,-0.271927757907622,-0.3862793787066841,-0.0027909608160708,-0.9999999998634901,-0.9402124467121521,-0.09920472855052567,-0.09920472853698324,0.9054141556095474,FIS,4846,0.0030103030278171047,-0.0058012638438879015,0.9926567172720613,-0.11387016382077067,True,0.9999999999852733,False
4711,0.5177244746338358,-0.0007735209291154386,0.002006415268273054,0.042287043065808,-0.24579974799570956,5.718621018070813,0.9515375197661726,-0.09182586354944322,-0.12853108736365568,-0.0007735209291154389,-0.9999158031680944,-0.9016323991903491,-0.04152413930702579,-0.04152064310604853,0.8832640199879519,ES,4711,0.005058616315520679,-0.005832137244636118,0.9979719386036744,-0.13673971821802905,True,0.9999999999852733,False
4592,0.5135017421602788,-0.0008524855154115545,0.0015176896855860766,0.046889574896314214,-0.3051880728728925,0.9576269137433808,0.953565984186526,-0.09126641333660857,-0.12956032903635403,-0.0008524855154115572,-0.999996741254429,-0.9090435982303663,-0.0484150890615361,-0.04841493128907905,0.8997813039927992,ROL,4592,0.005020134435702716,-0.005872619951114271,0.9970672712356881,-0.12798185438970555,True,0.9999999999852733,False
4720,0.4957627118644068,-0.00041344553912891173,-0.0003276807677754512,0.047955256146533676,0.1982072846901826,2.431171881182596,0.9771198764686458,-0.04327951305454478,-0.06714824713437793,-0.00041344553912891005,-0.9999587959355325,-0.943718892399291,-0.038645969280369695,-0.03864437690936006,0.9921524899527789,BF-B,4720,0.005482746147482961,-0.005896191686611873,0.996430288767144,-0.12511385231415248,True,0.9999999999852733,False
4709,0.5030792100233595,0.0012216442761473184,0.0006911469100867595,0.06270536054236303,0.3628921024427273,4.522934838679405,1.0561359768381477,0.09780034022508463,0.14777620586828058,0.0012216442761473247,-0.9994652575726662,-0.9207974546552415,-0.01846260159288674,-0.018452728856496063,1.0405324482651908,AMP,4709,0.007122036619105903,-0.005900392342958584,0.9843234673183691,-0.09801462908050182,True,0.9999999999852733,False
4757,0.5043094387218835,-0.0004921131791339275,0.0010470487270859419,0.07754691256619815,0.07104970788810265,1.498663339347159,0.9834254107048087,-0.03185669772426988,-0.04949035097885129,-0.0004921131791339288,-0.9999999959437612,-0.932551804124698,-0.08514781411633718,-0.08514781377095731,0.9604692527225371,CF,4757,0.005408502633503225,-0.005900615812637152,0.9597402223604253,-0.07937444123696774,True,0.9999999999852733,False
4720,0.5220338983050847,0.00028510479042482016,0.0019203092379738163,0.04748603875951363,-0.0018989122182552483,1.9132947141809602,1.0163130951089328,0.030139694245273192,0.04438639591533087,0.0002851047904248241,-0.9994985054924549,-0.927849109787132,-0.02114929343787344,-0.021138687183375884,0.9305204312361006,IEX,4720,0.00619013087410303,-0.00590502608367821,0.9974595346952498,-0.12859365286786695,True,0.9999999999852733,False
4607,0.4888213588018233,-0.0021730050709611267,-0.0014722221620603326,0.05013355667816974,0.19427108244817204,8.005814627673171,0.8840648891649217,-0.21758677430368867,-0.31456859428814715,-0.0021730050709611315,-0.9999999854807201,-0.9172580905734341,-0.0832035452799796,-0.08320354407192404,0.9241069045711481,ESS,4607,0.0037430690011236467,-0.005916074072084773,0.9966520084166687,-0.1234604673387803,True,0.9999999999852733,False
4511,0.5402349811571714,0.0016731554919688447,0.0031559967011234313,0.039414833540485,-0.2045230769248712,1.9027111641139598,1.1169876124249545,0.21309677487818143,0.32068397720578906,0.001673155491968845,-0.9719517124807248,-0.5577707660112051,0.023350010304366214,0.02269508250177131,0.9464831430683345,MO,4511,0.0076006967817973435,-0.005927541289828499,0.998978620615351,-0.1479758132747907,True,0.9999999999852733,False
4862,0.46709173179761415,-0.0029015391145148085,-0.002832285870080886,0.03808161099841826,-0.03441737428174027,1.3688914747378735,0.8193008890379708,-0.38248410120681864,-0.5866147519536484,-0.0029015391145148124,-0.9999999961769865,-0.9246736915160108,-0.08759974251819459,-0.08759974218329959,0.932581593202622,BDX,4862,0.003090876894608321,-0.00599241600912313,0.9997491327414219,-0.16115186866411108,True,0.9999999999852733,False
4663,0.503109586103367,-0.0009353939114372384,0.0003224839989688366,0.05262645219931325,-0.43399337174190245,5.039209402887332,0.9528622334223524,-0.08922585453401762,-0.12385428958501543,-0.0009353939114372344,-0.9999996580087629,-0.9187540896521252,-0.057802847689768275,-0.05780282792170088,0.9390526358365212,TDY,4663,0.005070205807240431,-0.00600559971867767,0.9952080977322285,-0.11842486482204613,True,0.9999999999852733,False
4705,0.4769394261424017,-0.0011018687540026327,-0.0025827285761448326,0.046791079062809916,0.0333219871669983,2.0813486153873253,0.9385586337230897,-0.11821350044824759,-0.1783602044742949,-0.00110186875400263,-0.9999957430963567,-0.9443026465869099,-0.05403712113295884,-0.054036891102141014,1.0276464184748804,HSIC,4705,0.004933286143189554,-0.006035154897192187,0.9977933727976871,-0.13196358323371338,True,0.9999999999852733,False
4795,0.49447340980187693,-3.133351331107758e-05,0.0,0.07197665872020963,0.12158465473188004,3.20901507940388,0.9987998581356601,-0.0021853332909068076,-0.0032105131328425654,-3.1333513311075645e-05,-0.9999997509584991,-0.9302788392562372,-0.06456881230059326,-0.06456879622027933,1.004697453249072,RF,4795,0.006033526186829188,-0.006064859700140266,0.9733482948677762,-0.08786319403817937,True,0.9999999999852733,False
3430,0.5049562682215744,0.00021559614095023968,0.0014361510994441717,0.07772789619498326,0.02134663565345801,1.249009846819332,1.0073978044350944,0.013924010439359919,0.021397741317271547,0.000215596140950243,-0.9999989157371768,-0.9277456372107481,-0.06908134508978955,-0.0690812701874553,0.9870404585025145,VEEV,3430,0.0062873854235461005,-0.006071789282595861,0.9577523610387273,-0.08064876961605416,True,0.9999999999852733,False
5001,0.5198960207958409,-0.0004954989809282681,0.002040858133472545,0.04899837226553643,0.035105589162357946,7.942037564942368,0.9720403678718069,-0.05076464846028863,-0.0696081804109951,-0.0004954989809282662,-0.9999945056247278,-0.9303896962792039,-0.04220661389451905,-0.04220638199554335,0.8942771384420624,GPC,5001,0.005582870147553593,-0.006078369128481861,0.9942095338768432,-0.12107095690364188,True,0.9999999999852733,False
4567,0.4882855266038975,-0.000680219495185683,-0.0010525352292489742,0.044273409996071406,-0.20410664285140728,6.667424663149749,0.9575487793810022,-0.07712698808719036,-0.10737655068075065,-0.0006802194951856834,-0.9999467389185493,-0.9115175474949866,-0.04139855548093996,-0.041396350549104545,0.9979118220993045,KDP,4567,0.005411568483454478,-0.0060917879786401615,0.9989622205067394,-0.14189498025883052,True,0.9999999999852733,False
4706,0.5042498937526562,2.727746829138337e-05,0.0005558160117795641,0.05515758129593216,0.09241058707201265,2.015543514235146,1.0013695742813697,0.002482556356705328,0.0036502432374034997,2.7277468291384e-05,-0.9999663534884927,-0.933235162678803,-0.0370943441774353,-0.03709309608215708,0.9815362957347097,DIS,4706,0.006155765247750466,-0.0061284877794590825,0.9948823858843137,-0.11633544888280709,True,0.9999999999852733,False
4827,0.4897451833436917,-0.0030732608021830695,-0.0006976716134035055,0.04723311616543621,-0.41759709966164293,5.53718033085921,0.8359358583088953,-0.3266277569273149,-0.44113305072634196,-0.0030732608021830678,-0.9999999990968083,-0.8809246243314413,-0.1010376260742039,-0.10103762598294755,0.867407216764687,FE,4827,0.003063923433775715,-0.006137184235958784,0.9989506718386871,-0.13773869117445092,True,0.9999999999852733,False
