signal,n_trades_train,mean_return_train,matched_null_mean_train,excess_return_train,p_value_train,n_trades_test,mean_return_test,matched_null_mean_test,excess_return_test,p_value_test,fold,train_start,test_start,selected
ict_bos_bullish,14303,0.004149387318085151,0.005864887918248515,-0.0017155006001633635,0.9995179818229482,5069,0.005703892899234173,0.01187283863887946,-0.006168945739645287,0.9999999999999892,12,2021-01-05,2024-01-05,False
ict_bpr_bearish,5619,-0.003373774248510227,-0.005330158635502356,0.001956384386992129,0.01331868172677447,1675,-0.006742517913389903,-0.008230277586757245,0.0014877596733673419,0.14975389828416064,12,2021-01-05,2024-01-05,False
ict_bpr_bullish,5706,-0.00041652624081084096,0.005326850118128333,-0.005743376358939174,0.999999999983652,1663,0.007394428494843535,0.00892436398628288,-0.0015299354914393446,0.8420002796116441,12,2021-01-05,2024-01-05,False
ict_displacement_bearish,38253,-0.007464487487667145,-0.005205833327545365,-0.00225865416012178,0.9999999999995814,12283,-0.007470322547272241,-0.007769974729923727,0.00029965218265148603,0.27790690739350987,12,2021-01-05,2024-01-05,False
ict_displacement_bullish,42501,0.0028286942914047476,0.005549142028221283,-0.0027204477368165353,1.0,12959,0.00792766837569891,0.009752856144592658,-0.001825187768893748,0.9998812981617002,12,2021-01-05,2024-01-05,False
ict_fvg_bearish_formed,19193,-0.006046691725475328,-0.005101696756508587,-0.0009449949689667413,0.9792940494183174,5713,-0.008289862679035013,-0.007153725681528115,-0.0011361369975068977,0.9293806509332059,12,2021-01-05,2024-01-05,False
ict_fvg_bullish_formed,22521,0.0025171165246054973,0.005621825652683825,-0.0031047091280783277,0.999999999999868,6960,0.006098334059264497,0.01044989946341732,-0.004351565404152823,0.9999999995685983,12,2021-01-05,2024-01-05,False
ict_liquidity_buyside_pool_formed,12135,0.005239014105319138,0.005118090788332204,0.00012092331698693431,0.41178114314208614,3288,0.0067040724738301185,0.005615540476691338,0.0010885319971387806,0.12411138067336258,12,2021-01-05,2024-01-05,False
ict_liquidity_buyside_swept,8898,0.0057777379053312785,0.0052770234655923655,0.000500714439738913,0.21449452101140887,2384,0.004440426388766512,0.006543528125862604,-0.002103101737096092,0.9716914236663762,12,2021-01-05,2024-01-05,False
ict_liquidity_sellside_pool_formed,11503,-0.007249845207277751,-0.004814108398512564,-0.0024357368087651867,0.9999902467174555,3138,-0.010721128383673029,-0.004400252650799685,-0.006320875732873344,0.9999999999236501,12,2021-01-05,2024-01-05,False
ict_liquidity_sellside_swept,7588,-0.008265113607702435,-0.004635971122075168,-0.003629142485627267,0.9999998154049238,2007,-0.009975410859949704,-0.003212245070383276,-0.006763165789566428,0.9999999634380952,12,2021-01-05,2024-01-05,False
ict_mss_bearish,6921,-0.005374103294289772,-0.005419555965889635,4.545267159986304e-05,0.47644870486641794,2477,-0.00969845892897338,-0.008103466438672394,-0.0015949924903009855,0.9135363067882691,12,2021-01-05,2024-01-05,False
ict_mss_bullish,6996,0.0064512391401744295,0.005404070374966462,0.0010471687652079675,0.08574155660357086,2195,0.007255401957485947,0.00830109041300061,-0.0010456884555146628,0.7972656543015797,12,2021-01-05,2024-01-05,False
ict_nwog_gap_down,27097,-0.0027451578040471004,-0.005291667070717237,0.0025465092666701362,1.2423934021272677e-11,7546,-0.01341373097211314,-0.00798451177819436,-0.005429219193918781,0.9999999999999999,12,2021-01-05,2024-01-05,True
ict_nwog_gap_up,27174,0.006861371931310823,0.005563538202502532,0.0012978337288082915,0.0002555421231989498,9806,0.007508824639170368,0.0093581973582165,-0.0018493727190461318,0.9992069926492014,12,2021-01-05,2024-01-05,False
ict_ob_bearish_formed,4872,-0.010538157572906895,-0.004754598257361699,-0.005783559315545196,0.9999999997559365,1408,-0.007087059345497171,-0.004980755887913804,-0.0021063034575833674,0.9083737744112963,12,2021-01-05,2024-01-05,False
ict_ob_bearish_mitigated,4261,0.007290343331827762,0.005734775299161874,0.0015555680326658876,0.05507906719498486,1411,0.005315045103668634,0.009669356675703114,-0.00435431157203448,0.9972904490094098,12,2021-01-05,2024-01-05,False
ict_ob_bullish_formed,5758,0.00589191063768674,0.005862251730567494,2.9658907119246153e-05,0.48574651669297114,2233,0.005056195379611841,0.009975724652376032,-0.00491952927276419,0.9999751106008051,12,2021-01-05,2024-01-05,False
ict_ob_bullish_mitigated,4111,-0.011523815331793807,-0.004474960787821509,-0.007048854543972299,0.999999999998717,1166,-0.013309888078413051,-0.004377936090180694,-0.008931951988232358,0.9999997216189648,12,2021-01-05,2024-01-05,False
ict_sweep_buyside_bearish,11706,-0.0038421762591435023,-0.005746881312847549,0.0019047050537040464,0.0004233447394368568,4536,-0.009864211459572985,-0.008852235831399392,-0.001011975628173593,0.8895590839914737,12,2021-01-05,2024-01-05,False
ict_sweep_sellside_bullish,10886,0.006005537486120262,0.005034540210661813,0.0009709972754584489,0.05543985368587896,2877,0.008323730296820313,0.006308960186136509,0.002014770110683804,0.030042755950073004,12,2021-01-05,2024-01-05,False
ict_volume_imbalance_bearish,17546,-0.007635323203799502,-0.0052913974885193974,-0.0023439257152801044,0.9999994270790405,5377,-0.012722829098757531,-0.007190630264022065,-0.005532198834735466,0.9999999999994733,12,2021-01-05,2024-01-05,False
ict_volume_imbalance_bullish,22113,0.003800567005222306,0.005571672387588964,-0.0017711053823666581,0.99999144316532,7978,0.006944267766348324,0.00968711376892686,-0.0027428460025785365,0.9999943206983188,12,2021-01-05,2024-01-05,False
smc_equal_highs,2107,-0.0030238653369949373,-0.005069201303027625,0.002045335966032688,0.07316997500721753,708,-0.00947201568675423,-0.0073703772142893935,-0.0021016384724648366,0.8398174705725602,12,2021-01-05,2024-01-05,False
smc_equal_lows,1922,0.002427578744712656,0.004918584438817338,-0.002491005694104682,0.9535311871872347,605,0.010125345972102082,0.0062563794282089235,0.0038689665438931585,0.051899471301288636,12,2021-01-05,2024-01-05,False
smc_fvg_bearish_formed,15151,-0.007742456641849127,-0.00493452523524543,-0.0028079314066036965,0.9999999544377539,3774,-0.012502903375996396,-0.007255277641364818,-0.005247625734631578,0.9999999014452076,12,2021-01-05,2024-01-05,False
smc_fvg_bullish_formed,15585,0.002730234709854395,0.0054560168688437645,-0.0027257821589893694,0.9999999012680906,3476,0.007070836582999614,0.00993961520989997,-0.002868778626900355,0.994900787941286,12,2021-01-05,2024-01-05,False
smc_internal_bos_bearish,3648,-0.014668182008853184,-0.004435569383630101,-0.010232612625223084,1.0,909,-0.012639469768086591,-0.0027664004542653853,-0.009873069313821207,0.9999994609423801,12,2021-01-05,2024-01-05,False
smc_internal_bos_bullish,5233,0.0015214610365241446,0.006095741481243321,-0.004574280444719176,0.9999999222235214,2151,0.00511152448348945,0.01168238744649178,-0.00657086296300233,0.9999999359678349,12,2021-01-05,2024-01-05,False
smc_internal_choch_bearish,5203,-0.004696130737692915,-0.005388156308807594,0.0006920255711146787,0.21745590488319522,1761,-0.009888225843125166,-0.00776853972730669,-0.0021196861158184754,0.9361781076025941,12,2021-01-05,2024-01-05,False
smc_internal_choch_bullish,5233,0.009171664402463003,0.005363533678455489,0.0038081307240075144,7.874548592245332e-06,1535,0.005859299501872059,0.0080868111352269,-0.0022275116333548414,0.9300617555116185,12,2021-01-05,2024-01-05,True
smc_internal_ob_bearish_formed,8851,-0.008806179662920873,-0.004995541112440242,-0.0038106385504806314,0.999999981381667,2670,-0.010824885291735626,-0.006065564221990383,-0.004759321069745243,0.9999846707328178,12,2021-01-05,2024-01-05,False
smc_internal_ob_bearish_mitigated,8699,0.007333390990953518,0.005189120941648201,0.002144270049305318,0.0009867273749962976,2647,0.010091720096640597,0.007167142062666864,0.0029245780339737324,0.005726109331556309,12,2021-01-05,2024-01-05,True
smc_internal_ob_bullish_formed,10466,0.005346562719493574,0.005729637579849404,-0.0003830748603558297,0.7330733108089095,3686,0.005422928350341676,0.010185043540417021,-0.004762115190075345,0.9999997067038465,12,2021-01-05,2024-01-05,False
smc_internal_ob_bullish_mitigated,9775,-0.005276949549076645,-0.005515098158738751,0.00023814860966210605,0.35497773844570224,3407,-0.010762633041233913,-0.008668197422592751,-0.0020944356186411613,0.9824725994685791,12,2021-01-05,2024-01-05,False
smc_swing_bos_bearish,312,-0.00929606648562559,-0.0021451155105548323,-0.007150950975070758,0.9630108432728764,61,-0.019830122402563176,0.004777405509401748,-0.024607527911964924,0.9986617455350061,12,2021-01-05,2024-01-05,False
smc_swing_bos_bullish,845,0.004885473120772505,0.007041965965246537,-0.002156492844474032,0.8408376465748428,307,0.006828566571506732,0.01158316742965508,-0.004754600858148349,0.9227058020725926,12,2021-01-05,2024-01-05,False
smc_swing_choch_bearish,658,-0.017698723866965083,-0.004298938136895234,-0.01339978573006985,0.9999999764629929,123,-0.02011467310536695,-0.0005392610814352859,-0.019575412023931666,0.9992929233907942,12,2021-01-05,2024-01-05,False
smc_swing_choch_bullish,574,0.004598080493884066,0.004977064335552784,-0.0003789838416687185,0.5568722007787347,162,0.0034226484399806265,0.007302672514389706,-0.0038800240744090793,0.8102334728569982,12,2021-01-05,2024-01-05,False
smc_swing_ob_bearish_formed,970,-0.014996013451523927,-0.003606162199350691,-0.011389851252173237,0.9999999696678828,184,-0.020020338361502656,0.0012233294731356873,-0.021243667834638345,0.9999922242003958,12,2021-01-05,2024-01-05,False
smc_swing_ob_bearish_mitigated,964,0.00610035215996283,0.003842408377335898,0.002257943782626932,0.14219131593714474,172,0.019849323013673974,0.0005886959813505715,0.019260627032323403,7.756348360773292e-05,12,2021-01-05,2024-01-05,True
smc_swing_ob_bullish_formed,1419,0.004769219866485005,0.00620669215591305,-0.0014374722894280444,0.8048440358643347,469,0.0056521087094444115,0.010104616947196676,-0.004452508237752264,0.9526221402538969,12,2021-01-05,2024-01-05,False
smc_swing_ob_bullish_mitigated,1333,-0.0030556985109038023,-0.005902720543030169,0.0028470220321263665,0.048813655254432604,431,-0.010017532162161955,-0.008769625955507537,-0.0012479062066544176,0.6744679717457266,12,2021-01-05,2024-01-05,True
ict_bos_bearish,9771,-0.009295053837579165,-0.0037504796186282954,-0.00554457421895087,0.9999999999999999,2788,-0.009534127891904878,-0.0026933733488677097,-0.006840754543037168,0.9999999809498769,13,2022-01-05,2025-01-05,False
ict_bos_bullish,13873,0.003759693987754646,0.005706327046328618,-0.0019466330585739718,0.9998369532489939,4735,0.002403642695107976,0.00980605999946132,-0.007402417304353344,0.9999999999999886,13,2022-01-05,2025-01-05,False
ict_bpr_bearish,5755,-0.0018313612021496706,-0.004733117947399359,0.0029017567452496885,0.0004410298421273061,1749,-0.00928099741321274,-0.005864327221102123,-0.0034166701921106166,0.9851024466576843,13,2022-01-05,2025-01-05,True
ict_bpr_bullish,5740,-0.0012388194821013158,0.004968287463643436,-0.006207106945744752,0.9999999999989595,1820,0.005075586265966409,0.0063489312507431775,-0.0012733449847767688,0.7943430136794308,13,2022-01-05,2025-01-05,False
ict_displacement_bearish,38098,-0.005942631327216668,-0.0045173717339645775,-0.0014252595932520906,0.9999958921222836,12256,-0.009666074270949735,-0.005504258818754601,-0.004161815452195134,0.9999999999998459,13,2022-01-05,2025-01-05,False
ict_displacement_bullish,42242,0.001896778591440669,0.005117260917726661,-0.0032204823262859924,1.0,13336,0.0031595403088625507,0.007093856052770504,-0.003934315743907953,0.9999999999997762,13,2022-01-05,2025-01-05,False
ict_fvg_bearish_formed,19432,-0.004460356051959363,-0.004396407592277154,-6.394845968220927e-05,0.554755440254543,6037,-0.00836912366811486,-0.005199281800589101,-0.0031698418675257583,0.9999130076493141,13,2022-01-05,2025-01-05,False
ict_fvg_bullish_formed,22254,0.0011522272457333907,0.005250168460443344,-0.004097941214709954,1.0,6737,0.0033809425797606952,0.007962896715095152,-0.004581954135334456,0.9999999944058718,13,2022-01-05,2025-01-05,False
ict_liquidity_buyside_pool_formed,12039,0.003649844910183998,0.004123905158790609,-0.0004740602486066111,0.805800570519872,4242,0.006387880009459784,0.0055207813442083985,0.0008670986652513854,0.17449281104003073,13,2022-01-05,2025-01-05,False
ict_liquidity_buyside_swept,8666,0.003752100554899503,0.0043211683097847215,-0.0005690677548852185,0.8095633750667481,3072,0.004390636316304757,0.0063355768219069295,-0.0019449405056021721,0.9608008510647612,13,2022-01-05,2025-01-05,False
ict_liquidity_sellside_pool_formed,11874,-0.006008653863602247,-0.0037081691250753423,-0.0023004847385269048,0.9999776995642722,3773,-0.010345167053930996,-0.004271981272365389,-0.0060731857815656065,0.9999999992880395,13,2022-01-05,2025-01-05,False
ict_liquidity_sellside_swept,7875,-0.006008310283159045,-0.003536595403707577,-0.002471714879451468,0.9997818684229998,2395,-0.007674040046218021,-0.00328017631136549,-0.004393863734852531,0.9997195754510986,13,2022-01-05,2025-01-05,False
ict_mss_bearish,7113,-0.0038233935644878705,-0.004755523550639134,0.0009321299861512638,0.1109246748252396,2289,-0.008428405917378583,-0.005688664956619615,-0.002739740960758968,0.9765584615821529,13,2022-01-05,2025-01-05,False
ict_mss_bullish,6816,0.004681589181106754,0.0048100319170615545,-0.0001284427359548009,0.5651480280296546,2484,0.001954500652525532,0.005838213457768149,-0.003883712805242617,0.9983933944696394,13,2022-01-05,2025-01-05,False
ict_nwog_gap_down,27512,-0.0028804475506005976,-0.0046148106148754565,0.001734363064274859,2.7948194315668173e-06,8545,-0.017832336788518047,-0.005999927602712526,-0.01183240918580552,1.0,13,2022-01-05,2025-01-05,False
ict_nwog_gap_up,25925,0.006867560289117498,0.005014944455914037,0.0018526158332034613,1.0374109288163062e-06,9562,-0.0009392508866007894,0.007545599715211791,-0.008484850601812581,1.0,13,2022-01-05,2025-01-05,True
ict_ob_bearish_formed,4909,-0.006553282867693621,-0.00388602600101577,-0.002667256866677851,0.9978743846904594,1668,-0.007534281917328718,-0.003761330435762018,-0.0037729514815667,0.9904989767693252,13,2022-01-05,2025-01-05,False
ict_ob_bearish_mitigated,4234,0.006099113567331031,0.004956997715521179,0.0011421158518098518,0.12729206191783604,1351,0.0047374579405438,0.008673795696690516,-0.003936337756146716,0.984192962360868,13,2022-01-05,2025-01-05,False
ict_ob_bullish_formed,5719,0.004097417279141359,0.005324568205540921,-0.0012271509263995619,0.9265529090888134,1981,0.004675021539769575,0.008394503633172597,-0.003719482093403022,0.9937317065309633,13,2022-01-05,2025-01-05,False
ict_ob_bullish_mitigated,4341,-0.009876133301981577,-0.0034835624301048297,-0.006392570871876748,0.9999999999548034,1579,-0.014114964104804204,-0.0033905918394642872,-0.010724372265339916,0.9999999998936047,13,2022-01-05,2025-01-05,False
ict_sweep_buyside_bearish,11731,-0.0035797932480013746,-0.00494500038785637,0.0013652071398549954,0.008935678608274262,4074,-0.006073561214744542,-0.006899761773389725,0.0008262005586451822,0.20110859533988013,13,2022-01-05,2025-01-05,False
ict_sweep_sellside_bullish,10580,0.004186482919551069,0.004267565769261949,-8.108284971088033e-05,0.5519700169623121,3689,0.006084097925608807,0.004494179428730339,0.0015899184968784681,0.06009142485823603,13,2022-01-05,2025-01-05,False
ict_volume_imbalance_bearish,18039,-0.0070800699728614915,-0.004430683200893004,-0.0026493867719684875,0.9999999848128596,5341,-0.01295647865928818,-0.005228031989935428,-0.007728446669352752,1.0,13,2022-01-05,2025-01-05,False
ict_volume_imbalance_bullish,22544,0.004537180135063159,0.004993024167217685,-0.0004558440321545268,0.8657344318095379,6996,0.0045629904061262475,0.007302664754188049,-0.0027396743480618017,0.9998158631876318,13,2022-01-05,2025-01-05,False
smc_equal_highs,2028,-0.004177057029226256,-0.004346137219698716,0.00016908019047246012,0.45398528746112343,665,-0.009955396028420806,-0.0046808578957772285,-0.005274538132643577,0.9877646601214918,13,2022-01-05,2025-01-05,False
smc_equal_lows,1853,0.003565027748979724,0.0043471525761572686,-0.0007821248271775447,0.6914983247154718,614,0.007200082144869074,0.0053990217602144855,0.0018010603846545887,0.2404704643632693,13,2022-01-05,2025-01-05,False
smc_fvg_bearish_formed,15023,-0.006420404104272718,-0.004132975157433312,-0.0022874289468394066,0.9999901572566671,4901,-0.010506798641741293,-0.005356580901259362,-0.005150217740481931,0.9999999604230888,13,2022-01-05,2025-01-05,False
smc_fvg_bullish_formed,14411,0.0013070007358165856,0.004790420013183269,-0.003483419277366683,0.999999999747434,4580,0.00419084761588324,0.007831167065381355,-0.0036403194494981144,0.9998439983571551,13,2022-01-05,2025-01-05,False
smc_internal_bos_bearish,3621,-0.013325589430767806,-0.0034554147600679313,-0.009870174670699875,1.0,1242,-0.009679008042178808,-0.002508921508686975,-0.007170086533491833,0.9999626857818765,13,2022-01-05,2025-01-05,False
smc_internal_bos_bullish,5245,0.0016026792727654915,0.005797383026422296,-0.004194703753656805,0.9999988340701882,1726,0.005656321696235312,0.01025325962054382,-0.004596937924308508,0.9972198784836823,13,2022-01-05,2025-01-05,False
smc_internal_choch_bearish,5309,-0.0033779727224997735,-0.00469528274519474,0.001317310022694967,0.06824903857352778,1604,-0.00926647751800617,-0.005241246345884272,-0.004025231172121897,0.9934640566084976,13,2022-01-05,2025-01-05,False
smc_internal_choch_bullish,5063,0.006695490526186233,0.00476609485156842,0.0019293956746178125,0.017324407648468865,1740,0.0057054111254910755,0.005603765483883695,0.0001016456416073801,0.4738892679721635,13,2022-01-05,2025-01-05,True
smc_internal_ob_bearish_formed,8930,-0.007411603192896027,-0.004192532244170757,-0.0032190709487252703,0.9999982686030939,2846,-0.009446506650480666,-0.004048854410607029,-0.005397652239873638,0.9999964848997809,13,2022-01-05,2025-01-05,False
smc_internal_ob_bearish_mitigated,8659,0.006215703892701191,0.004418704208519874,0.0017969996841813171,0.005521165128107213,2828,0.008142772616173504,0.005032748097599819,0.003110024518573685,0.005095625913827233,13,2022-01-05,2025-01-05,True
smc_internal_ob_bullish_formed,10308,0.004104125079524243,0.005290843248649192,-0.001186718169124949,0.9697153503704757,3466,0.0056809655528149506,0.007919122344782533,-0.0022381567919675825,0.9764654773007407,13,2022-01-05,2025-01-05,False
smc_internal_ob_bullish_mitigated,9969,-0.0057009992910452756,-0.0047802923263429355,-0.00092070696470234,0.9247984573532674,3335,-0.010004928345845465,-0.006516869927759853,-0.0034880584180856117,0.9988956905758115,13,2022-01-05,2025-01-05,False
smc_swing_bos_bearish,357,-0.011281507486873265,-0.0017652227311341757,-0.00951628475573909,0.9940235546877689,106,-0.010852015605808224,0.0010265630601182995,-0.011878578665926523,0.9598825291896086,13,2022-01-05,2025-01-05,False
smc_swing_bos_bullish,761,0.004917491101020611,0.006971564812597054,-0.0020540737115764436,0.8130598377476222,275,0.0067038853797444465,0.010501862672971509,-0.0037979772932270625,0.8502384173996149,13,2022-01-05,2025-01-05,False
smc_swing_choch_bearish,636,-0.015450673238627614,-0.0032624502523828343,-0.012188222986244779,0.9999993788982736,207,-0.016974238833547997,-0.001280429625821441,-0.015693809207726558,0.9998312893442446,13,2022-01-05,2025-01-05,False
smc_swing_choch_bullish,612,0.004616934139682194,0.0041387711269871945,0.00047816301269499976,0.42718223181053183,160,0.003648609691679707,0.00993735751714649,-0.0062887478254667825,0.8747621472217426,13,2022-01-05,2025-01-05,False
smc_swing_ob_bearish_formed,993,-0.013951788874703846,-0.0027241720800910206,-0.011227616794612824,0.99999995055217,313,-0.014900898059936444,-0.0004991477577396117,-0.014401750302196831,0.9999512462415634,13,2022-01-05,2025-01-05,False
smc_swing_ob_bearish_mitigated,967,0.007677409043852399,0.0029877363311619203,0.0046896727126904784,0.014316706025547661,309,0.014178261058573937,0.0022923852726328075,0.011885875785941129,0.0008030516030491392,13,2022-01-05,2025-01-05,True
smc_swing_ob_bullish_formed,1373,0.0047835210643570195,0.0057088774596522375,-0.000925356395295218,0.7039403352307138,435,0.005580105816318336,0.010294228592668056,-0.00471412277634972,0.9378939046944966,13,2022-01-05,2025-01-05,False
smc_swing_ob_bullish_mitigated,1317,-0.0038202354601999926,-0.005111795511003848,0.0012915600508038557,0.2286016901948824,439,-0.009338229183356438,-0.008685325118603362,-0.0006529040647530755,0.5846521332165971,13,2022-01-05,2025-01-05,False
