n_trades,win_rate,avg_return,median_return,std_return,profit_factor,sharpe,sortino,expectancy,max_drawdown,avg_drawdown,cagr_annualized,reward_risk_ratio,ticker,signal_frequency,baseline_avg_return,excess_return_vs_baseline,p_value_vs_baseline,effect_size_vs_baseline,eligible,p_adjusted_vs_baseline,significant_vs_baseline
9332,0.5526146592370339,0.005150817716443801,0.0070112324640525525,0.06505079066511037,1.2339917722325657,0.3974878623226412,0.5849311284357003,0.005124423453224784,-0.9999999995248845,-0.7875466610769091,0.07885862743512657,0.9978176634108589,AMZN,9332,0.004057462908292002,0.0010933548081517993,0.8940855525021941,0.017878679526928516,True,0.9963579652345987,False
9166,0.5571677940213834,0.0037839898963128384,0.006200267038642682,0.05233295828454952,1.2153639842511905,0.36297352844145936,0.502346273500502,0.003779660126100131,-0.9999952026568948,-0.745461157625526,0.06202258556777966,0.965722938729456,HUBB,9166,0.0027394559402979784,0.00104453395601486,0.8352851492929088,0.023510979706242205,True,0.9963579652345987,False
9177,0.5551923286477062,0.0025277630297862097,0.004103570632780329,0.03611160761019769,1.2060051342922555,0.35139032962501904,0.48598212957592996,0.0024885605106319906,-0.9990271011062756,-0.6571488862806887,0.048144347351461184,0.9631471818322253,XEL,9177,0.0015373567238227861,0.0009904063059634235,0.8281561255636375,0.029165891281356198,True,0.9963579652345987,False
9337,0.5405376459248152,0.0016739082315317853,0.003408817137970921,0.03566440295922045,1.1332597819386006,0.23561175668809278,0.335991455411383,0.001618028208519329,-0.9993661717665456,-0.7013324514588885,0.026347969594588603,0.9590157576104146,ED,9337,0.0007540129905429549,0.0009198952409888303,0.8362652503946699,0.02757544460072977,True,0.9963579652345987,False
9359,0.5203547387541404,0.0031000789202334715,0.0035797406305924095,0.07108303553520309,1.1211720018630849,0.21893089613842592,0.35374695158229763,0.00303150410930984,-0.9999999979035749,-0.8954120030485154,0.014695507657187497,1.0306954932938461,NEM,9359,0.0021864728055904464,0.0009136061146430251,0.9144386428429121,0.013987162719946326,True,0.9963579652345987,False
9201,0.5066840560808608,0.0025144643114815048,0.0011603855543689257,0.07437298305752295,1.0945714236061905,0.16971903164911203,0.2549647776065722,0.002443985868526028,-0.9999999994047587,-0.9524012681625846,-0.007171387242716024,1.0628753399110307,BKR,9201,0.0016994416647545213,0.0008150226467269835,0.914339161489283,0.012662241116426906,True,0.9963579652345987,False
8939,0.5242197113771115,0.0037007376013233418,0.0034404951869287936,0.07843921115832535,1.1368202412557387,0.23684015996559715,0.3585267259187149,0.0036369898442275526,-0.9999999999998542,-0.8630443291433365,0.015377350682878427,1.029348758781071,NXPI,8939,0.002904480309860593,0.0007962572914627488,0.9264909080781225,0.011372111715754753,True,0.9963579652345987,False
9365,0.5364655632674853,0.001969353676089922,0.0032817759634782284,0.04454846508231219,1.12611417017455,0.22191734272073657,0.3120462570611022,0.0019369112074913153,-0.9999997823195703,-0.7964248346334364,0.02460821372517399,0.9710044954610173,ITW,9365,0.0012941908472430762,0.0006751628288468457,0.8779948329074543,0.017693529675752533,True,0.9963579652345987,False
9192,0.54177545691906,0.0031391515536681835,0.004036441797386159,0.04036644187986039,1.2210534707238536,0.3903840665476445,0.6032555569740669,0.0030645885142148548,-0.9999972729586983,-0.7686366503635356,0.06017516429614807,1.027352217335933,PGR,9192,0.0024753019532281722,0.0006638496004400113,0.9166007832711947,0.015713601157712174,True,0.9963579652345987,False
9339,0.5212549523503587,0.0006042327150605364,0.001843073889738367,0.041817030008019264,1.0425951713171482,0.07253561900283562,0.0975150800887785,0.0005978843263985522,-0.9999997806301697,-0.9256314939545144,-0.0070826319441097746,0.9571400617535611,L,9339,-8.441408356232803e-06,0.0006126741234167692,0.8971532380194346,0.016290378898640427,True,0.9963579652345987,False
9347,0.512249919760351,0.000781972650895694,0.000940535565144951,0.039634495622930296,1.0546540298392384,0.09904179405812392,0.14443684349168331,0.0007505202764267523,-0.9999978072229713,-0.8214385424133791,-0.00018559533505764115,1.0020094364533616,CLX,9347,0.00020819622327122072,0.0005737764276244733,0.909937199915812,0.015306627499959367,True,0.9963579652345987,False
9068,0.5505072783414203,0.004981124376301741,0.007020770318978409,0.06603707261937472,1.2229251820378368,0.37865164104413374,0.5599202244261832,0.004893067717005938,-0.9999330565025153,-0.7482769706463582,0.07250191044857228,0.9946066184041703,MS,9068,0.004417356886546369,0.0005637674897553714,0.9471452376942177,0.009001712522176181,True,0.9963579652345987,False
9048,0.5563660477453581,0.004679283201777632,0.006057338714777538,0.04944073612402221,1.2893782907630242,0.47511054826599075,0.6849088647413804,0.0046429458417001565,-0.9972303466359271,-0.6571181645524694,0.0906176194113375,1.0258164589801175,VRSN,9048,0.004251095046809546,0.00042818815496808646,0.9462337544061469,0.009143226321204657,True,0.9963579652345987,False
9469,0.5323687823423804,0.0020921689593540447,0.003726607991148656,0.04814851470629202,1.12355126293698,0.21812936258465876,0.3220147596447831,0.0020768582808119163,-0.9999999964042476,-0.801245240211474,0.023629204708994118,0.9860326893936122,SNA,9469,0.0016728692114141128,0.0004192997479399319,0.9528091742285956,0.008612215916356235,True,0.9963579652345987,False
9150,0.5110382513661202,0.000868992213034291,0.0012235150934567507,0.05224615737369183,1.0465394669128645,0.08349525606045158,0.11968452512682727,0.0008481014583091966,-0.9999897721098038,-0.8991517245314152,-0.01288936464988674,1.0002106239592794,ZBH,9150,0.00047121638054187345,0.00039777583249241756,0.955262027222378,0.007836371241037662,True,0.9963579652345987,False
9371,0.5309998932878028,0.0023212916200860533,0.0030703323668117566,0.05156506884536911,1.1292528758912619,0.22598227272169438,0.32568084754594584,0.0022515547176940216,-0.9999891750999462,-0.8133410001568259,0.024864087545541355,0.9935428236840724,EMR,9371,0.0019448761148254702,0.0003764155052605831,0.9562280159671878,0.007584705065075268,True,0.9963579652345987,False
3823,0.5325660476065917,0.002825913085855707,0.004195767954000784,0.0588656635823537,1.135507784503231,0.2409888930330979,0.37598661083700435,0.0026730916441348833,-0.9998904790091075,-0.7728476829517135,0.02781344705072285,0.9893864487763909,CTVA,3823,0.0024595581749239487,0.00036635491093175813,0.9600793644961045,0.006707338350232359,True,0.9963579652345987,False
9391,0.528165264615057,0.0026987724200355652,0.00313498706201365,0.05900205477313632,1.1372281392038697,0.22961454612774973,0.3191406046728059,0.002658745989721635,-0.999989556490392,-0.824014464438529,0.023547967587137293,1.0138755708789338,TFC,9391,0.0023519289582569812,0.000346843461778584,0.9633838359889271,0.006213771085288863,True,0.9963579652345987,False
9161,0.5451369937779719,0.005681064194846508,0.005250080817353231,0.05754640466007522,1.3112684796768852,0.4955777183382966,0.7061794706738519,0.00566791482059761,-0.9996576424363001,-0.7023754784876693,0.10587290805233734,1.0933363935471667,WST,9161,0.005378911328644905,0.0003021528662016035,0.9670657787924823,0.005567260749755529,True,0.9963579652345987,False
9280,0.5300646551724137,0.0010129760757529656,0.003635832147519835,0.052336646714655564,1.053825365518977,0.0971613556029222,0.13153352974946744,0.0009827193578612788,-0.9999963329254414,-0.8586818340408111,-0.009597825614676226,0.9327821999328372,IFF,9280,0.000726781089292046,0.0002861949864609196,0.9589053859688604,0.006229813405314797,True,0.9963579652345987,False
9237,0.5524520948359857,0.002189951620182227,0.004371173328599376,0.03517606598634154,1.1761536230230654,0.31252698605263757,0.44287303744379325,0.002150733779448223,-0.999980768248582,-0.720129322542224,0.04015791643973464,0.9498195337013623,CMS,9237,0.0019075088805883766,0.0002824427395938505,0.9458397847827043,0.008781089578350675,True,0.9963579652345987,False
8966,0.5645772919919697,0.0029002619866942466,0.0047474763093259265,0.03503865874949289,1.2472177830447249,0.4155181774665101,0.551697775067268,0.00287617244366452,-0.9997608757417354,-0.7135472790785098,0.05894586079091643,0.9599289772307877,RSG,8966,0.0026206886390189865,0.0002795733476752601,0.9472772909240373,0.008652801516346236,True,0.9963579652345987,False
5492,0.5693736343772761,0.010650496932561213,0.01166849540906656,0.09187773707188411,1.3970219916340305,0.5819154017186564,0.8813374126924647,0.010582266422563155,-0.9999991637368822,-0.7774618158923687,0.17853905449965402,1.0539094589909426,DELL,5492,0.010430066710469893,0.00022043022209131992,0.987328701254303,0.00234253611234824,True,0.9963579652345987,False
9094,0.5671871563668353,0.0031234282366176787,0.005163969444543559,0.03509445696916542,1.2666409704965167,0.4467795390517434,0.6333667125964164,0.0030726148303599626,-0.9992266276263645,-0.6460851706376556,0.06503418206156787,0.9623819238805446,WM,9094,0.002971749931796837,0.0001516783048208419,0.9711924723998664,0.0047027012686383105,True,0.9963579652345987,False
9272,0.5442191544434858,0.003481887501675931,0.004735591938723527,0.05547190243874094,1.1817824987287706,0.31509531436293436,0.4494814660758059,0.0034455591178102346,-0.9999999731512624,-0.8375646047164907,0.04955696827874574,0.987863372896939,MSCI,9272,0.003339273572757293,0.0001426139289186384,0.9875894118727998,0.002387297933889505,True,0.9963579652345987,False
9115,0.5534832693362589,0.002837344044976028,0.005122600371188835,0.05159117660374058,1.1628550319871522,0.2760812022787433,0.3744408218697719,0.002794431449367474,-0.9998625734745991,-0.7660842871144331,0.038167082326357765,0.9358159424911472,FDS,9115,0.0027000327890634706,0.0001373112559125574,0.9845511913708471,0.0027228766577495323,True,0.9963579652345987,False
9351,0.5309592556945781,0.0003057109607809068,0.0034044616676183193,0.049754462229692764,1.0170018073157054,0.030844607188546917,0.04087698209024851,0.00026873819983082997,-0.9999999891061541,-0.9089929944253475,-0.023909236755544773,0.8965592972046008,FIS,9351,0.0002267236634937759,7.898729728713093e-05,0.9903678371870961,0.0016580907889694944,True,0.9963579652345987,False
9304,0.5595442820292348,0.005183465431553135,0.006521758423621016,0.052569067927146364,1.2981178981860353,0.49498290494843017,0.735627061761429,0.005170727482588407,-0.9995353526667481,-0.6667342014622573,0.09995944058399904,1.0210896644394574,LOW,9304,0.005173305141368609,1.0160290184526091e-05,0.9988828301820475,0.0001973207062721917,True,0.99932912159861,False
9267,0.5543325779648214,0.0024241529244965567,0.005170805370934506,0.04497838800168963,1.1607838925406333,0.2705555188045987,0.37178660355264653,0.002372870311666114,-0.9999953989048938,-0.751813832808034,0.03587010620384079,0.9300732921349516,HON,9267,0.0024285569134607325,-4.403988964175789e-06,0.99932912159861,-0.0001077207254264794,True,0.99932912159861,False
9403,0.5212166329894714,0.0030453620168005785,0.00278872493233151,0.057531755488024694,1.1574935193447868,0.26572448320085695,0.37957269227640594,0.002941727747096154,-0.9994484075072663,-0.7203517242776948,0.03486510092882836,1.0575915077792197,WY,9403,0.0030907968553064865,-4.543483850590795e-05,0.9957807570813518,-0.0007750631422298278,True,0.99932912159861,False
9192,0.5316579634464752,0.0016592445652729689,0.0025788788027671927,0.04188419338458939,1.1136399284294423,0.1988659906988077,0.28898126493347426,0.001642266781387229,-0.9999356082630875,-0.7909718260220976,0.019763545598133644,0.9798755253215882,MKC,9192,0.0017419702042977892,-8.272563902482033e-05,0.9886193571537119,-0.0020134555399633843,True,0.9963579652345987,False
9056,0.548476148409894,0.003412734259317081,0.005301085935056515,0.05173908210724427,1.1920087264805064,0.3311189398415159,0.46795262926182046,0.0033778921132319346,-0.9999962452343806,-0.7879866818338028,0.053141540635651956,0.9793814400577705,JPM,9056,0.003532482674745587,-0.00011974841542850608,0.9870561604148195,-0.002325165561162676,True,0.9963579652345987,False
9270,0.5259978425026969,0.002136986787057646,0.0024373587919819806,0.05136990356675258,1.1236088517446872,0.20883022522780792,0.28703530917475245,0.0020181396354148513,-0.9999945118722519,-0.8021620749880896,0.02030974083221497,1.0056253135795354,USB,9270,0.002259226733699169,-0.0001222399466415231,0.9844633425097926,-0.0025668054870369335,True,0.9963579652345987,False
9356,0.5302479692176144,0.0016969797908871422,0.002817480038941278,0.03877319893888634,1.1257356162380199,0.21970771497744362,0.299193076167505,0.0016538504185140551,-0.9999747239658093,-0.7400778421226493,0.023603416177551753,0.9941237119005775,PNW,9356,0.0018455130323882672,-0.00014853324150112504,0.9789530607386309,-0.0038143120121271637,True,0.9963579652345987,False
9472,0.5343116554054054,0.0034724465056235497,0.004629865813955858,0.0660693804079154,1.152207701463967,0.2638369393745755,0.3858304688761117,0.0034724465056235505,-0.9999999980168089,-0.8177787221284905,0.0324228229599243,1.0042260761030544,BKNG,9472,0.0036228714674304665,-0.0001504249618069168,0.9834811929293377,-0.002560514128644145,True,0.9963579652345987,False
9444,0.5136594663278272,0.0007631742490424074,0.0010043428012025402,0.040138453854843,1.0522318450632735,0.0954472321873308,0.1405897864017343,0.0006928508587025258,-0.999999399498968,-0.8745348927171868,-0.0012366964218109542,0.9914969622313385,PEG,9444,0.0009172159212461481,-0.00015404167220374075,0.9763026956584484,-0.004040475965672556,True,0.9963579652345987,False
9191,0.5346534653465347,0.002824316512452129,0.0035853657238460457,0.06395176540203484,1.1393455718418555,0.22169765416736775,0.30778483121972766,0.0027815761410555674,-0.9999932269152417,-0.7778183225517099,0.018940186631732196,0.9895659138422954,AIG,9191,0.003039228892115423,-0.00021491237966329412,0.9791615097504628,-0.003544832938518114,True,0.9963579652345987,False
6250,0.52688,0.0025844374993893348,0.003528083514629299,0.06556438749933076,1.113148182151631,0.1978783570733559,0.28590000513074193,0.0025689781588695004,-0.9999928975022443,-0.85117240974465,0.010447274742722511,0.9988924622708987,GDDY,6250,0.002814026197359705,-0.00022958869797037006,0.9753032725211757,-0.0038843493888687493,True,0.9963579652345987,False
9159,0.566764930669287,0.005100176401959856,0.005845584342485832,0.03929819617029331,1.4046244099626761,0.6514976471644527,0.9598907424776801,0.005071522080676169,-0.9931567777485935,-0.5835794167438914,0.1148864361925369,1.0712594950957879,COST,9159,0.005471646900020798,-0.00037147049806094193,0.9497441489942345,-0.009256987518380128,True,0.9963579652345987,False
9298,0.5269950526995053,0.0027622715273859103,0.003420417004772247,0.063709900029528,1.1243584826865558,0.21765052228861317,0.32114904888151935,0.002686254524844684,-0.9999998376079301,-0.8713658354278819,0.01809334621599174,1.0057271897173823,PTC,9298,0.0031667596200163147,-0.00040448809263040437,0.9672242705953582,-0.006119823869320896,True,0.9963579652345987,False
9322,0.5481656296931989,0.0028010555032057746,0.005482072772284852,0.049185321669675056,1.1630122544603778,0.2858817743278625,0.41916233256925955,0.0027642608613380193,-0.9999964121669318,-0.8081481991639253,0.04069822675677363,0.9565832691774886,LHX,9322,0.0032302676375421924,-0.00042921213433641785,0.9436982332730568,-0.00936863489672578,True,0.9963579652345987,False
9159,0.5431815700403975,0.0036297279147197515,0.004679694414925661,0.046904947350735984,1.2325002033746109,0.3884683929905212,0.557083529654454,0.0035810699547493448,-0.999993940191616,-0.7371263268080381,0.06552975322591534,1.0333182609598999,MSI,9159,0.004064289872002614,-0.00043456195728286233,0.9309447925601062,-0.010527392162658526,True,0.9963579652345987,False
9406,0.5309376993408462,0.001177275729219858,0.003828416698227921,0.057443849297343155,1.0565333670438486,0.1028809407686298,0.14374628671159032,0.001115734987137778,-0.9999999997969603,-0.9466885319268838,-0.012577429344817995,0.9306548421357409,GPN,9406,0.001709765392662473,-0.000532489663442615,0.9473480738307941,-0.009386989952631297,True,0.9963579652345987,False
9195,0.5216965742251224,0.001072762141251294,0.0021474483065129224,0.051186692294246154,1.0683440093594734,0.10520748593066842,0.13445364256006742,0.000983026800361407,-0.9999999842681644,-0.8822503090446845,-0.0071738700253901125,0.9739146034873832,SYY,9195,0.0016442787150690687,-0.0005715165738177748,0.9241153075119213,-0.012251757101719996,True,0.9963579652345987,False
9164,0.5386294194674814,0.002159690918440678,0.003611483485699285,0.04290420223292683,1.1445897993714231,0.25269231922572655,0.34841456057973375,0.002117176661708367,-0.9999952692579009,-0.75119271983915,0.031370632964240974,0.9776318059460939,ROP,9164,0.0027378389845650127,-0.0005781480661243349,0.9280734023835199,-0.01322862053996326,True,0.9963579652345987,False
9058,0.5364318834179731,0.003956275033449814,0.003370693336561814,0.05105041147495192,1.2283522548928336,0.38903394650438583,0.5858039929763442,0.003914915959077614,-0.9999944236450854,-0.749429567589918,0.06891372858726882,1.058976660989109,PKG,9058,0.004646877627051162,-0.000690602593601348,0.9163118853046688,-0.014266368671518058,True,0.9963579652345987,False
9408,0.5430484693877551,0.0026654407465070006,0.003961599016594208,0.04425037977627492,1.1753719308392157,0.3023794693251265,0.41891597315850443,0.0026441985554426853,-0.9999677257171503,-0.7072092102730317,0.042974467371928546,0.9876437070058236,PM,9408,0.0033645000811429694,-0.0006990593346359688,0.9238915186302452,-0.014665297201408333,True,0.9963579652345987,False
9565,0.498170412963931,0.0010040572487764068,0.0,0.08454490703379469,1.0347228197004112,0.05961716161569914,0.09051137874833817,0.0007855457788241149,-0.9999999999999997,-0.9826252044088963,-0.06272060782614854,1.034505669056193,WBD,9565,0.0017160508153629117,-0.0007119935665865049,0.9461699241204615,-0.009004540259129137,True,0.9963579652345987,False
9306,0.5213840532989469,0.00526786106053267,0.0031111392234525748,0.07855321983890104,1.2068532458324959,0.3366437773312346,0.5154611062051563,0.005210555347365014,-0.999999999010033,-0.8573398853033181,0.05642912828741438,1.1053701204615851,WSM,9306,0.005989323389831686,-0.0007214623292990168,0.952444315379938,-0.008868739013108204,True,0.9963579652345987,False
9168,0.5390488656195462,0.0022902072131360143,0.0028811397003207784,0.03286245238880891,1.2057389255694217,0.3498445225646214,0.508342168476553,0.0022638039436439755,-0.9980751075543265,-0.6623319570185902,0.044974420179987,1.028610949049106,JNJ,9168,0.0030504636676815483,-0.000760256454545534,0.8758806580062192,-0.022804424234479054,True,0.9963579652345987,False
9276,0.5299698145752479,0.0013059555448556401,0.0027538177191308577,0.04062421583980925,1.0904481168015683,0.1613777563293451,0.23224777627847382,0.0012460990128752292,-0.999982824430645,-0.8287081180070733,0.012048685046549046,0.9631256556453233,HRL,9276,0.002136557355069663,-0.0008306018102140231,0.9057575207502501,-0.018507578868192334,True,0.9963579652345987,False
8947,0.5559405387280653,0.0036072480978760644,0.005281758815232518,0.04600858790063136,1.2299669279711387,0.39358394947512393,0.5644706725100863,0.00353984136656519,-0.9999898787237984,-0.7772718688483506,0.06599513946067032,0.9782366640638974,COR,8947,0.004443390607011533,-0.0008361425091354688,0.9028415671056931,-0.01786692955779184,True,0.9963579652345987,False
9085,0.5524490919097413,0.00335474247194627,0.006004587475430867,0.052158083561033235,1.1852925792281008,0.32287753697574173,0.44637882742663815,0.0033502885704231426,-0.9999960900397349,-0.7513910162690776,0.05066587750661565,0.9599948863443375,EQIX,9085,0.004198539732993272,-0.0008437972610470025,0.901355595787814,-0.016955748590086826,True,0.9963579652345987,False
9338,0.5145641464981795,0.0013450692246246335,0.001849155590982532,0.05052630529970579,1.0734023896588287,0.13363719905771546,0.19702709783566397,0.0013248344662232514,-0.9999999941591153,-0.8784228429481407,0.0014241608789362311,1.0115225848855727,PPG,9338,0.002271578623231533,-0.0009265093986068995,0.882437182231254,-0.01965775744839753,True,0.9963579652345987,False
7231,0.5477803899875536,0.003530841685679968,0.005883777183570582,0.05371195501505024,1.1921166229272826,0.32999514885662284,0.4690221100492951,0.003474465498384042,-0.9999902204163241,-0.7379555563563928,0.05342014109094322,0.9811411741335373,ABBV,7231,0.004462637314470201,-0.000931795628790233,0.8837509101934539,-0.01903103953237508,True,0.9963579652345987,False
9229,0.5437208798353018,0.002833706291309426,0.004138569482236232,0.04376744486994567,1.1911508178470092,0.32501537906839173,0.46243646883040906,0.002777164873905391,-0.9999429755511534,-0.7210844767237643,0.04813539807963866,0.995790689690754,ALL,9229,0.0037657882736661374,-0.0009320819823567116,0.8440639317887645,-0.0240900415832755,True,0.9963579652345987,False
9229,0.5535811030447503,0.0033943891297585588,0.004651308080779737,0.04321632700229154,1.2391118609335001,0.3942884409246791,0.5477413300434267,0.0033563862023220942,-0.9996290734856729,-0.6763445241735904,0.06366936042065009,0.9965767540762874,BRO,9229,0.004420904001300345,-0.0010265148715417863,0.8520397653875849,-0.025171205582853975,True,0.9963579652345987,False
9250,0.5515675675675675,0.003211526089539397,0.004765973923209765,0.04962579829995194,1.2032215983745391,0.3248659683475371,0.4244297485890735,0.0031656757762424624,-0.9967249295262273,-0.6620744006819049,0.05038453901270223,0.9754066113048008,RTX,9250,0.004240167875743858,-0.0010286417862044612,0.8681970055265188,-0.022151886880580517,True,0.9963579652345987,False
9431,0.4978263174636836,0.0015647330761900538,-0.0002951928536659709,0.09231223781296262,1.0488878621910551,0.08509053499687233,0.12495356309185573,0.001490220412510422,-1.0,-0.976220761857808,-0.0686728062832045,1.0555900210548959,DVN,9431,0.002609111601943557,-0.0010443785257535031,0.9316878924095396,-0.011796703694075022,True,0.9963579652345987,False
9314,0.5298475413356238,0.0046756502842203685,0.004275666329188077,0.0671374453429987,1.2036223136760391,0.34960487437740906,0.5459587878624588,0.004607278600700732,-0.99972807896309,-0.8019082728281021,0.06275553800261101,1.0648460023322364,NUE,9314,0.005736010895016207,-0.0010603606107958382,0.9021747993183893,-0.016669639219641316,True,0.9963579652345987,False
9181,0.5349090513016012,0.003039833568144334,0.004149885021504041,0.06420503017870002,1.1406328420372316,0.2376736427071927,0.3260536616484625,0.002989093218690647,-0.9999999996897989,-0.8835578513399738,0.024012894762003176,0.9894310541801276,EW,9181,0.004118507006929076,-0.0010786734387847417,0.9150975072768371,-0.01602274812600718,True,0.9963579652345987,False
9210,0.5218241042345277,0.0014450415825752615,0.0020981784526832303,0.041414317581801606,1.0982888442700334,0.17515805152634362,0.25376551560442157,0.0014383618961754246,-0.9998700268987625,-0.8336369431326935,0.014735825226151725,1.0059649380933597,MDT,9210,0.0025589671197639046,-0.0011139255371886432,0.8514048507159836,-0.026936437891833746,True,0.9963579652345987,False
9382,0.5072479215519079,0.0003404721319528752,0.0011898947670008764,0.061030717933528614,1.0154318143334493,0.028004857153808294,0.03962072456560504,0.00011873343046583246,-0.9999999998340904,-0.9706477415937081,-0.0384190566391575,0.9765983219592765,HST,9382,0.001466484852035157,-0.0011260127200822818,0.8720262200092502,-0.02043161063837279,True,0.9963579652345987,False
9221,0.5363843400932654,0.0037509789189515124,0.00433888834738827,0.05775611826840431,1.1920355858616904,0.3260219920536674,0.47803762338156747,0.0037418365233132453,-0.9999988736006961,-0.7731879940430711,0.0535415435406073,1.0298358387357467,ROK,9221,0.0049126903335693205,-0.0011617114146178081,0.8470587072806193,-0.023057393411314346,True,0.9963579652345987,False
9431,0.5128830452762168,0.0017435823673805223,0.0022786293024504856,0.06998464141448756,1.0708072720788677,0.12506621226653453,0.18915679538881328,0.001619679539072067,-0.9999999988800973,-0.9601598648610946,-0.01776127070751509,1.0119206203581774,IVZ,9431,0.0029170503979923028,-0.0011734680306117805,0.9074966846944441,-0.01674850881299449,True,0.9963579652345987,False
9346,0.5247164562379628,0.001123841658615964,0.003280623193349541,0.054227298769714764,1.0568820650796473,0.10403690538716588,0.15107950558221767,0.0010703227447084324,-0.9999999972095877,-0.9265584099669886,-0.009254790822574872,0.9547282928839393,PNR,9346,0.0023082190801984107,-0.0011843774215824466,0.8404551866098025,-0.024687170258040684,True,0.9963579652345987,False
9278,0.5046346195300712,0.000433111380433524,0.0005807628324527858,0.03976700144474395,1.0295008540513026,0.05467351812520681,0.08162512212799448,0.00025529318686775236,-0.999999558410697,-0.9220214367260642,-0.009054443255111993,0.9984970906123378,T,9278,0.0016230448600299972,-0.0011899334795964732,0.8189569848498598,-0.031340399710781924,True,0.9963579652345987,False
9271,0.5029662388091899,-0.00023458837362351346,0.00044824640687457507,0.049447692048324346,0.9870921262158405,-0.02381555620941287,-0.03285172953340976,-0.0003496893820473315,-0.9999999998598236,-0.9738138255727551,-0.03656691482350058,0.9693104966635928,OMC,9271,0.0009675092956790483,-0.0012020976693025618,0.8491588614910336,-0.02571996299610079,True,0.9963579652345987,False
9270,0.5480043149946062,0.0028100178141383333,0.006189473990933836,0.062167431945284256,1.1316372647054151,0.22690622778249167,0.3161139988724261,0.0027384532930500097,-0.9999999923560126,-0.818917598660301,0.021633201831960675,0.9302592947657115,EL,9270,0.004032617963660526,-0.0012226001495221927,0.8805740650908849,-0.020584726775425798,True,0.9963579652345987,False
9120,0.53125,0.0032278795974046708,0.0039007664304888667,0.06514622543693091,1.148337438886306,0.24873009708547947,0.3449932085415022,0.0030895720734522396,-0.9999999861633253,-0.8490005306807116,0.02691406583746286,1.0068395129801913,FITB,9120,0.004453253501845581,-0.0012253739044409098,0.8826801527880765,-0.01992487379628889,True,0.9963579652345987,False
9412,0.5137059073523161,0.0017978360944054222,0.0017430778872686847,0.0664533922890011,1.079326324153321,0.1358104568604351,0.194195834322423,0.0017581533596642274,-0.9999999996677766,-0.9489616462553623,-0.011066343661454441,1.0199466339310288,TXT,9412,0.003028013013006397,-0.001230176918600975,0.8660593576363934,-0.020834925252938414,True,0.9963579652345987,False
9416,0.5568181818181818,0.0040401278920263965,0.005563991387097511,0.045542958721540516,1.2661306750781518,0.44532199104733866,0.6282750081356675,0.003989025727860012,-0.9999842434561697,-0.7098297694057635,0.07809078467965143,1.0043558034808377,HD,9416,0.005364271737766514,-0.0013241438457401175,0.8313206103992439,-0.02984613437209474,True,0.9963579652345987,False
9042,0.5357221853572218,0.006663246284324055,0.006191678188693039,0.08588158867040731,1.2345555896074039,0.3894808118494861,0.6002088760479167,0.0065818092216382885,-0.99999999194845,-0.9033473482778818,0.07785092397534835,1.0668558418861671,GNRC,9042,0.007997356134412987,-0.0013341098500889315,0.9233772782554562,-0.014614898525498052,True,0.9963579652345987,False
9221,0.5064526624010411,0.0009298400498262653,0.0011518571164155222,0.06344708801179212,1.041210251239753,0.07356933392582174,0.10470707274216334,0.0007095635818044517,-0.999999974481897,-0.9704163543324833,-0.027779423390196997,1.0048682231986223,AES,9221,0.002297073252649196,-0.0013672332028229306,0.8381335407891691,-0.02460419715580789,True,0.9963579652345987,False
8940,0.5319910514541387,0.003213537002500705,0.003370940792654875,0.05090343041280127,1.1867620468331304,0.31691042414748505,0.45654594906886786,0.003213537002500707,-0.9999999548321582,-0.8177293545147224,0.04919910216348021,1.0440312035218287,MCK,8940,0.00462730201263484,-0.0014137650101341348,0.8373196994397181,-0.028634593527928808,True,0.9963579652345987,False
9225,0.5385365853658537,0.0038181001291159016,0.005733253488227841,0.0648822183049765,1.1693317185507117,0.2954077562811244,0.4352863264333921,0.00366881060156498,-0.9999991478843598,-0.7957383982665766,0.04347602240339202,0.9953912716890014,BAC,9225,0.005289827265549697,-0.0014717271364337956,0.8539524445890865,-0.024382837046340658,True,0.9963579652345987,False
6103,0.5228576110109782,0.006946923351439777,0.0031466851461217082,0.0782098081185588,1.2782050421290223,0.44589392676184697,0.7559865934909406,0.006808964701577831,-0.9991456051760209,-0.6887841664505009,0.10504745684629872,1.1600381704812437,HPE,6103,0.008537547006978403,-0.0015906236555386262,0.8605445978638353,-0.022357072741879792,True,0.9963579652345987,False
9022,0.5232764353801818,0.0023961789859426406,0.003909434596411909,0.0693991041298123,1.0974839374235816,0.17332677697474358,0.24912628125750474,0.0022061255515260503,-0.9999999993590363,-0.8838587114101776,-0.001370604669894761,0.9921756926337315,VTRS,9022,0.004002913818651595,-0.0016067348327089542,0.8687386653211864,-0.023470279242506782,True,0.9963579652345987,False
9436,0.5285078423060618,0.0013445089152300332,0.0035640200384419174,0.06045543315302802,1.0638337530885742,0.11164226002757388,0.15151877503711347,0.001282783343432483,-0.9999999937036368,-0.9580029576470419,-0.013322211487423965,0.9462936692803119,PRU,9436,0.0029881403157047083,-0.0016436314004746751,0.8331567992269836,-0.02864001227045596,True,0.9963579652345987,False
8967,0.5294970447195272,0.002927241264821639,0.005133224636340694,0.06739946086199665,1.1216463236986267,0.218023027749017,0.3189865229023775,0.002789571425134061,-0.9999999999997159,-0.9358072194660604,0.01580497274057986,0.991008072433812,KKR,8967,0.004574010249039238,-0.0016467689842175988,0.8656226003571529,-0.024275668879019278,True,0.9963579652345987,False
